task,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_task_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,instance_count,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy
cifar10_classification,0.295110195875167,0.917073170731707,0.0,0.0,0.0,0.44743429286608205,0.07817214902937601,0.002827688162884,0.000705509389308,0.0760499702558,0.5,0.08292682926829201,3.7826,54.196,6.874,205.0,0.917073170731707,0.0,0.0,0.0,0.5,0.0760499702558,0.0,0.0,0.0760499702558,0.5,0.7853658536585361,0.135135135135135,0.29411764705882304,0.185185185185185,0.5766583229036291,0.17771481808105202,0.103150302938595,0.0014854551133420002,0.0760499702558,0.561952440550688,0.917073170731707,0.0,0.0,0.0,0.520963704630788,0.096147581847192,0.020549446942156,0.000451835350764,0.0760499702558,0.5
code_line_description,0.530779778957366,0.833333333333333,0.0,0.0,0.0,0.5,0.168745176418857,0.092987600661281,0.06313131313131301,0.138888888888888,0.5,0.16666666666666602,0.2696,44.505,7.417,12.0,0.833333333333333,0.0,0.0,0.0,0.5,0.138888888888888,0.0,0.0,0.138888888888888,0.5,0.416666666666666,0.22222222222222202,1.0,0.36363636363636304,1.0,0.44613372459041,0.44613372459041,0.138888888888888,0.138888888888888,0.65,0.833333333333333,0.0,0.0,0.0,0.9,0.16666639037904102,0.11111083482348601,0.08333333333333301,0.138888888888888,0.5
color,0.21971902251243502,0.9414634146341461,0.0,0.0,0.0,0.7603626943005181,0.054808317446240006,0.005590697182093001,0.005892433275412,0.05511005353955901,0.5,0.058536585365853,3.7406,54.804,6.9510000000000005,205.0,0.9414634146341461,0.0,0.0,0.0,0.5,0.05511005353955901,0.0,0.0,0.05511005353955901,0.5,0.7365853658536581,0.0625,0.25,0.1,0.38687392055267705,0.18803472010774203,0.13583959815652202,0.0029149315883400004,0.05511005353955901,0.508419689119171,0.936585365853658,0.4,0.16666666666666602,0.23529411764705802,0.39723661485319506,0.11418734011216002,0.064262773856188,0.005185487283587,0.05511005353955901,0.5755613126079441
common_morpheme,0.807424545288085,0.5,0.0,0.0,0.0,0.7200000000000001,0.297217450072958,0.147217450072958,0.1,0.25,0.5,0.5,0.24070000000000003,41.541,8.308,10.0,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.5,0.6000000000000001,0.555555555555555,1.0,0.7142857142857141,0.76,0.27400662242657003,0.15400662242657,0.129999999999999,0.25,0.6000000000000001,0.5,0.0,0.0,0.0,0.52,0.49448016959995905,0.29448016959995904,0.049999999999999004,0.25,0.5
conceptual_combinations,0.6364282965660091,0.5714285714285711,0.5,0.11111111111111101,0.18181818181818102,0.74074074074074,0.22266670039985903,0.06535377522979101,0.08758503401360501,0.24489795918367302,0.5138888888888881,0.42857142857142805,0.429,48.951,6.993,21.0,0.5714285714285711,0.0,0.0,0.0,0.5,0.24489795918367302,0.0,0.0,0.24489795918367302,0.5,0.5714285714285711,0.5,0.8888888888888881,0.64,0.74074074074074,0.23311497667641,0.06644831000974301,0.078231292517006,0.24489795918367302,0.611111111111111,0.5714285714285711,0.0,0.0,0.0,0.40740740740740705,0.35740082011998103,0.136849441673866,0.024346580737558,0.24489795918367302,0.5
crash_blossom,0.633189678192138,0.625,0.0,0.0,0.0,0.6666666666666661,0.22316722083985302,0.056500554173186,0.06770833333333301,0.234375,0.5,0.375,0.18660000000000002,42.869,5.359,8.0,0.625,0.0,0.0,0.0,0.5,0.234375,0.0,0.0,0.234375,0.5,0.5,0.0,0.0,0.0,0.399999999999999,0.25161218640577704,0.039112186405777,0.021874999999999003,0.234375,0.4,0.625,0.0,0.0,0.0,0.46666666666666606,0.30123676892162304,0.08873676892162301,0.021874999999999003,0.234375,0.5
crass_ai,0.288998782634735,1.0,0.0,0.0,0.0,,0.065790100493783,0.065790100493783,0.0,0.0,1.0,0.0,0.22010000000000002,40.888,9.086,9.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.33333333333333304,0.0,0.0,0.0,,0.402450892437257,0.402450892437257,0.0,0.0,0.33333333333333304,1.0,0.0,0.0,0.0,,0.003838754369141,0.003838754369141,0.0,0.0,1.0
cryobiology_spanish,0.469275504350662,0.827586206896551,0.84,0.954545454545454,0.893617021276595,0.811688311688311,0.146802260293864,0.045652835006508005,0.08196591359492601,0.183115338882282,0.691558441558441,0.758620689655172,0.5718,50.717,6.995,29.0,0.758620689655172,0.758620689655172,1.0,0.8627450980392151,0.5,0.183115338882282,0.0,0.0,0.183115338882282,0.5,0.758620689655172,0.758620689655172,1.0,0.8627450980392151,0.389610389610389,0.23569741120755203,0.056491559587908004,0.0039094872626380004,0.183115338882282,0.5,0.275862068965517,0.6666666666666661,0.09090909090909001,0.16,0.5519480519480521,0.601489491770952,0.43055353117981904,0.012179378291149,0.183115338882282,0.474025974025974
cs_algorithms,0.182931154966354,0.94578313253012,0.92,0.9019607843137251,0.91089108910891,0.9710144927536231,0.047793623794029,0.016016515360294,0.18106220060966702,0.212839309043402,0.933589087809036,0.30722891566265004,3.0309,54.769,6.929,166.0,0.692771084337349,0.0,0.0,0.0,0.5,0.212839309043402,0.0,0.0,0.212839309043402,0.5,0.608433734939759,0.433962264150943,0.9019607843137251,0.585987261146496,0.7669224211423701,0.276928298909265,0.12217597473623501,0.058086984870372005,0.212839309043402,0.690110826939471,0.692771084337349,0.0,0.0,0.0,0.39846547314578,0.294423586239607,0.092356576943682,0.010772299747477001,0.212839309043402,0.5
dark_humor_detection,0.7859302759170531,0.375,0.45454545454545403,0.555555555555555,0.5,0.269841269841269,0.29534409909461,0.062010765761276,0.012760416666665001,0.24609375,0.349206349206349,0.5625,0.3309,48.357,6.045,16.0,0.5625,0.5625,1.0,0.72,0.5,0.24609375,0.0,0.0,0.24609375,0.5,0.5625,0.5625,1.0,0.72,0.746031746031746,0.28575430395218004,0.131736446809323,0.092075892857142,0.24609375,0.5,0.4375,0.0,0.0,0.0,0.603174603174603,0.5608883650818001,0.38781144200487605,0.07301682692307601,0.24609375,0.5
