task,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_task_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,instance_count,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy
abstract_narrative_understanding,0.676363587379455,0.639024390243902,0.384615384615384,0.07042253521126701,0.11904761904761901,0.45669539625814504,0.239591866593055,0.014187095168291001,0.00098428270968,0.22638905413444302,0.5053605213369771,0.346341463414634,4.3213,47.44,6.017,205.0,0.6536585365853651,0.0,0.0,0.0,0.5,0.22638905413444302,0.0,0.0,0.22638905413444302,0.5,0.380487804878048,0.35106382978723405,0.929577464788732,0.5096525096525091,0.651881437881017,0.454617249841743,0.25637341526037905,0.028145219553079002,0.22638905413444302,0.509564851797351,0.6682926829268291,0.6153846153846151,0.112676056338028,0.19047619047619002,0.5517132646626021,0.30751750719889803,0.095180629983972,0.014052176919517,0.22638905413444302,0.537681311751103
auto_categorization,0.44775849580764704,0.818181818181818,0.0,0.0,0.0,0.6071428571428571,0.143920265298871,0.023990195368801003,0.008628240446422,0.128558310376492,0.48214285714285704,0.15151515151515102,1.5143,43.586,5.944,66.0,0.8484848484848481,0.0,0.0,0.0,0.5,0.128558310376492,0.0,0.0,0.128558310376492,0.5,0.21212121212121202,0.16129032258064502,1.0,0.277777777777777,0.678571428571428,0.742308271866414,0.6237311967676,0.009981235277677001,0.128558310376492,0.535714285714285,0.8787878787878781,1.0,0.2,0.33333333333333304,0.9785714285714281,0.06700198599561401,0.042759561753189006,0.104315886134067,0.128558310376492,0.6000000000000001
bbq_lite_json,0.642563760280609,0.683168316831683,0.683168316831683,1.0,0.8117647058823521,0.556499094202898,0.222459382517898,0.017832496621727003,0.011822481812877001,0.21644936770904802,0.5,0.683168316831683,4.2369,47.677,6.1370000000000005,202.0,0.683168316831683,0.683168316831683,1.0,0.8117647058823521,0.5,0.21644936770904802,0.0,0.0,0.21644936770904802,0.5,0.6980198019801981,0.695431472081218,0.9927536231884051,0.817910447761194,0.716145833333333,0.19976581314684802,0.021923471459263003,0.038607026021463,0.21644936770904802,0.527626811594202,0.683168316831683,0.737179487179487,0.833333333333333,0.782312925170068,0.6619112318840581,0.20991108197667502,0.021822244135362,0.028360529867735,0.21644936770904802,0.5963541666666661
cause_and_effect,0.516151130199432,0.7741935483870961,0.7741935483870961,1.0,0.872727272727272,0.6369047619047611,0.168920557165776,0.020431053837563003,0.026328394694679003,0.17481789802289202,0.5,0.7741935483870961,0.7303000000000001,42.449,5.477,31.0,0.7741935483870961,0.7741935483870961,1.0,0.872727272727272,0.5,0.17481789802289202,0.0,0.0,0.17481789802289202,0.5,0.7741935483870961,0.7741935483870961,1.0,0.872727272727272,0.43452380952380903,0.230183412772163,0.057574471063051004,0.002208956313781,0.17481789802289202,0.5,0.41935483870967705,0.6666666666666661,0.5,0.5714285714285711,0.172619047619047,0.5870806468181661,0.413962367248273,0.001699618453,0.17481789802289202,0.321428571428571
chess_state_tracking,0.49602159857749906,0.794117647058823,0.0,0.0,0.0,0.76793062904174,0.15950123335288002,0.026574310718258002,0.030567887053959002,0.16349480968858102,0.5,0.20588235294117602,4.3225999999999996,47.194,6.015,204.0,0.794117647058823,0.0,0.0,0.0,0.5,0.16349480968858102,0.0,0.0,0.16349480968858102,0.5,0.529411764705882,0.26724137931034403,0.738095238095238,0.39240506329113906,0.6075837742504411,0.29945350086339,0.148720776296994,0.012762085122185001,0.16349480968858102,0.606701940035273,0.794117647058823,0.0,0.0,0.0,0.631393298059964,0.20587136549929502,0.055882978912237,0.013506423101522001,0.16349480968858102,0.5
codenames,0.525257587432861,0.764705882352941,0.0,0.0,0.0,0.6923076923076921,0.17298996840626601,0.025931144876854002,0.032871972318339,0.17993079584775,0.5,0.23529411764705802,0.43370000000000003,39.2,6.918,17.0,0.764705882352941,0.0,0.0,0.0,0.5,0.17993079584775,0.0,0.0,0.17993079584775,0.5,0.23529411764705802,0.23529411764705802,1.0,0.38095238095238004,0.5,0.764705882352941,0.5847750865051901,0.0,0.17993079584775,0.5,0.8235294117647051,1.0,0.25,0.4,1.0,0.151457358876344,0.151457358876344,0.17993079584775,0.17993079584775,0.625
common_morpheme,0.71394145488739,0.5,0.25,0.33333333333333304,0.28571428571428503,0.33333333333333304,0.260208157054773,0.10465260149921801,0.054444444444444004,0.21000000000000002,0.45238095238095205,0.30000000000000004,0.3035,32.948,6.59,10.0,0.7000000000000001,0.0,0.0,0.0,0.5,0.21000000000000002,0.0,0.0,0.21000000000000002,0.5,0.4,0.33333333333333304,1.0,0.5,0.42857142857142805,0.543573301526842,0.348573301526842,0.015000000000000001,0.21000000000000002,0.5714285714285711,0.4,0.33333333333333304,1.0,0.5,0.5238095238095231,0.5180486329088131,0.33804863290881304,0.03,0.21000000000000002,0.5714285714285711
conceptual_combinations,0.680827736854553,0.5714285714285711,0.5,0.22222222222222202,0.30769230769230704,0.5,0.24451624821450502,0.019408023106280002,0.019789734075448002,0.24489795918367302,0.527777777777777,0.42857142857142805,0.5078,41.359,5.908,21.0,0.5714285714285711,0.0,0.0,0.0,0.5,0.24489795918367302,0.0,0.0,0.24489795918367302,0.5,0.47619047619047605,0.44444444444444403,0.8888888888888881,0.592592592592592,0.62037037037037,0.338744797276604,0.159039581857103,0.065192743764172,0.24489795918367302,0.527777777777777,0.5238095238095231,0.47058823529411703,0.8888888888888881,0.6153846153846151,0.62037037037037,0.33008498672928005,0.150379771309779,0.065192743764172,0.24489795918367302,0.5694444444444441
crash_blossom,0.747546792030334,0.5,1.0,0.2,0.33333333333333304,0.533333333333333,0.274600255364713,0.08710025536471301,0.046875,0.234375,0.6000000000000001,0.625,0.2333,34.297,4.287,8.0,0.625,0.625,1.0,0.769230769230769,0.5,0.234375,0.0,0.0,0.234375,0.5,0.5,0.5714285714285711,0.8,0.6666666666666661,0.2,0.312202222152817,0.07782722215281701,0.0,0.234375,0.4,0.375,0.5,0.6000000000000001,0.5454545454545451,0.266666666666666,0.30776472867230303,0.07443139533897,0.001041666666666,0.234375,0.30000000000000004
cryobiology_spanish,0.593335270881652,0.758620689655172,0.75,1.0,0.8571428571428571,0.5119047619047611,0.20132453280471502,0.030347521310462002,0.028785176377328,0.199762187871581,0.5625,0.7241379310344821,0.6911,41.964,5.788,29.0,0.7241379310344821,0.7241379310344821,1.0,0.8400000000000001,0.5,0.199762187871581,0.0,0.0,0.199762187871581,0.5,0.7241379310344821,0.7241379310344821,1.0,0.8400000000000001,0.494047619047618,0.24270088973212403,0.060652208190542005,0.017713506329999,0.199762187871581,0.5,0.6551724137931031,0.7894736842105261,0.7142857142857141,0.7500000000000001,0.577380952380952,0.277076065678638,0.103456581714327,0.026142703907269003,0.199762187871581,0.6071428571428571
cs_algorithms,0.604913413524627,0.7048192771084331,0.643564356435643,0.833333333333333,0.726256983240223,0.728001165501165,0.20679383141922403,0.016040267713853,0.058339192863071,0.24909275656844201,0.712121212121212,0.46987951807228906,3.4891,47.576,6.019,166.0,0.53012048192771,0.0,0.0,0.0,0.5,0.24909275656844201,0.0,0.0,0.24909275656844201,0.5,0.6867469879518071,0.622641509433962,0.846153846153846,0.717391304347825,0.724796037296037,0.219162499574338,0.030570181584430003,0.060500438578534,0.24909275656844201,0.6958041958041951,0.692771084337349,0.628571428571428,0.846153846153846,0.7213114754098361,0.7240675990675991,0.21703304276842503,0.026528818077453,0.058588531877470006,0.24909275656844201,0.7014860139860141
dark_humor_detection,0.639641642570495,0.625,0.6000000000000001,1.0,0.7499999999999991,0.825396825396825,0.22439994707381802,0.10773328040715201,0.129427083333333,0.24609375,0.5714285714285711,0.5625,0.41600000000000004,38.46,4.808,16.0,0.5625,0.5625,1.0,0.72,0.5,0.24609375,0.0,0.0,0.24609375,0.5,0.5625,0.5625,1.0,0.72,0.682539682539682,0.282034936621591,0.12318076995492501,0.08723958333333301,0.24609375,0.5,0.5625,0.5625,1.0,0.72,0.6666666666666661,0.269842572703604,0.110751663612695,0.08700284090909001,0.24609375,0.5
