,test_loss,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,count
_total,0.5106029510498047,0.6981305829266047,0.5479951397326853,0.26251455180442373,0.354978354978355,0.7087186304029087,0.1912811714701756,0.0,0.02501705051025499,0.21629822198043058,0.5811427669435698,0.6832120821438438,0.16666666666666666,0.0002910360884749709,0.0005810575246949448,0.47179794434345507,0.30272571800723663,0.08699367118664042,0.0005661751598343701,0.21629822198043058,0.49980872698940787,0.5200294686435215,0.3802265983274885,0.820430733410943,0.5196313364055299,0.6133086651202246,0.3016874464646343,0.09525392435811372,0.009864699873910004,0.21629822198043058,0.6007043873170841,0.7251128096509808,0.5825704870010985,0.4630384167636787,0.5159721096156964,0.7696911614265011,0.17231815797236644,0.0024232155094014163,0.04640327951746556,0.21629822198043058,0.6547308478806942,83.692,129.75,16.226,10859
abstract_narrative_understanding,0.7249044179916382,0.6634146341463415,0.0,0.0,0.0,0.5,0.22329565734681733,0.0,0.0,0.22329565734681733,0.5,0.6634146341463415,0.0,0.0,0.0,0.5763000852514919,0.3273568665772037,0.12552339010654923,0.021462180876162862,0.22329565734681733,0.5,0.45365853658536587,0.3727810650887574,0.9130434782608695,0.5294117647058824,0.7008738277919863,0.3883044803042009,0.20252210064966072,0.037513277692277164,0.22329565734681733,0.5668158567774936,0.6634146341463415,0.0,0.0,0.0,0.5238704177323104,0.252152920423592,0.037405795665538644,0.00854853258876398,0.22329565734681733,0.5,1.5692,130.636,16.568,205
anachronisms,0.68895024061203,0.5434782608695652,0.0,0.0,0.0,0.5,0.24810964083175802,0.0,0.0,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6171428571428571,0.4271471051389192,0.2152552831927494,0.03621781888558823,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.49142857142857144,0.4107323636400896,0.19391314167212617,0.031290418863794606,0.24810964083175802,0.5,0.5434782608695652,0.5,0.9523809523809523,0.6557377049180327,0.64,0.24790107310601653,0.03750426539968718,0.03771283312542867,0.24810964083175802,0.5761904761904761,0.374,122.999,16.043,46
analogical_similarity,0.7204024195671082,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053252,0.0,0.0,0.20023668639053252,0.5,0.7230769230769231,0.0,0.0,0.0,0.5768321513002365,0.2732990463362617,0.09503192883837497,0.021969568892645813,0.20023668639053252,0.5,0.47692307692307695,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.6430260047281324,0.3413811596193233,0.1614534804608749,0.02030900723208412,0.20023668639053252,0.6040189125295508,0.7230769230769231,0.0,0.0,0.0,0.4722222222222222,0.2327054185700259,0.0324687321794932,-1.942890293094024e-16,0.20023668639053252,0.5,0.5168,125.779,17.416,65
analytic_entailment,0.5469854474067688,0.6428571428571429,0.0,0.0,0.0,0.5,0.2295918367346938,0.0,0.0,0.2295918367346938,0.5,0.6428571428571429,0.0,0.0,0.0,0.4,0.340333005012738,0.11176157644130938,0.0010204081632651796,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5333333333333334,0.6427097710105826,0.44543085944595673,0.032312925170067924,0.2295918367346938,0.5,0.7857142857142857,1.0,0.4,0.5714285714285715,0.7111111111111111,0.1809485556897541,0.038091412832611166,0.08673469387755087,0.2295918367346938,0.7,0.1378,101.632,14.519,14
arithmetic,0.7612470984458923,0.8232323232323232,0.0,0.0,0.0,0.5,0.14552086521783492,0.0,0.0,0.14552086521783492,0.5,0.8232323232323232,0.0,0.0,0.0,0.6652059596844873,0.1500293659520194,0.018900458178617935,0.014391957444433445,0.14552086521783492,0.5,0.7777777777777778,0.3333333333333333,0.2571428571428571,0.2903225806451613,0.6646801051709027,0.17800550720609212,0.04600867924309629,0.013524037254839083,0.14552086521783492,0.5733567046450482,0.7676767676767676,0.23809523809523808,0.14285714285714285,0.17857142857142855,0.5309377738825591,0.18152058893068423,0.03972341086617073,0.0037236871533214144,0.14552086521783492,0.5223488168273445,1.5098,131.14,16.558,198
authorship_verification,0.6706600189208984,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.24987086776859507,0.0,0.0,0.24987086776859507,0.5,0.48863636363636365,0.0,0.0,0.0,0.5,0.5113636363636364,0.2614927685950413,0.0,0.24987086776859507,0.5,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.48863636363636365,0.23876549586776857,0.0,0.24987086776859507,0.5,0.5738636363636364,0.5471698113207547,0.9666666666666667,0.6987951807228916,0.6863695090439277,0.2389570787344726,0.030366566083130986,0.04128035511725345,0.24987086776859507,0.5647286821705426,1.3447,130.883,16.36,176
bbq_lite_json,0.4682239890098572,0.7524752475247525,0.0,0.0,0.0,0.5,0.18625624938731497,0.0,0.0,0.18625624938731497,0.5,0.6237623762376238,0.26785714285714285,0.3,0.2830188679245283,0.5142105263157895,0.2366216466150098,0.05272090615486341,0.0023555089271685703,0.18625624938731497,0.5151315789473684,0.24257425742574257,0.24120603015075376,0.96,0.38554216867469876,0.5573684210526315,0.41093606625201395,0.23118910437287976,0.006509287508180778,0.18625624938731497,0.4832894736842105,0.7425742574257426,0.45,0.18,0.2571428571428572,0.8392105263157894,0.15093566123766156,0.024786123206934574,0.06010671135658799,0.18625624938731497,0.5538157894736843,1.5278,132.218,17.018,202
causal_judgment,0.687380313873291,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.5,0.24930747922437677,0.0,0.0,0.24930747922437677,0.5,0.47368421052631576,0.0,0.0,0.0,0.5277777777777778,0.28306564886162794,0.06569722780899631,0.03193905817174514,0.24930747922437677,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.6944444444444444,0.2438538436980876,0.06421243247772901,0.06966606800401817,0.24930747922437677,0.5,0.47368421052631576,0.5,0.2,0.28571428571428575,0.5708333333333333,0.2476437157912465,0.02886042234873651,0.030524185781866775,0.24930747922437677,0.48888888888888893,0.3271,116.168,15.285,38
cause_and_effect,0.7021359205245972,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.5,0.24765868886576475,0.0,0.0,0.24765868886576475,0.5,0.41935483870967744,0.0,0.0,0.0,0.21428571428571427,0.5362551582331515,0.28859646936738675,0.0,0.24765868886576475,0.4642857142857143,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.773109243697479,0.3046221194834958,0.15799455350109115,0.10103112288336008,0.24765868886576475,0.5,0.6129032258064516,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.5945378151260505,0.24871854826475615,0.05011965611747676,0.04905979671848537,0.24765868886576475,0.5966386554621849,0.2583,120.0,15.484,31
