,test_loss,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,count
_total,0.5293592214584351,0.689279112754159,0.5825496342737722,0.30315388798259923,0.39878397711015734,0.7163531782595858,0.19562991890686282,0.0,0.028746415737340242,0.22437633464420306,0.5956402315858109,0.655822550831793,0.4065040650406504,0.027188689505165852,0.05096839959225281,0.4865792106036955,0.3064947689359976,0.08283576612260288,0.0007173318308083543,0.22437633464420306,0.5033731182053973,0.5142329020332718,0.3990273867417456,0.8477433387710712,0.5426383571179951,0.6124113740848466,0.3147346070436004,0.10147616517973315,0.011117892780335814,0.22437633464420306,0.5951122182513995,0.7241219963031423,0.609895337773549,0.5228384991843393,0.5630215195432587,0.7752052513838366,0.17951916971866733,0.005422810245639953,0.05027997517117569,0.22437633464420306,0.6753089163521808,82.8488,130.599,16.331,10820
abstract_narrative_understanding,0.647104799747467,0.6634146341463415,0.0,0.0,0.0,0.5,0.22329565734681733,0.0,0.0,0.22329565734681733,0.5,0.6634146341463415,0.0,0.0,0.0,0.5763000852514919,0.3273568665772037,0.12552339010654923,0.021462180876162862,0.22329565734681733,0.5,0.45365853658536587,0.3727810650887574,0.9130434782608695,0.5294117647058824,0.7008738277919863,0.3883044803042009,0.20252210064966072,0.037513277692277164,0.22329565734681733,0.5668158567774936,0.6634146341463415,0.0,0.0,0.0,0.4655797101449275,0.22694342318991076,0.0075522114206500734,0.003904445577556648,0.22329565734681733,0.5,1.5435,132.812,16.844,205
anachronisms,0.739564061164856,0.5434782608695652,0.0,0.0,0.0,0.5,0.24810964083175802,0.0,0.0,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6171428571428571,0.4271471051389192,0.2152552831927494,0.03621781888558823,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.49142857142857144,0.4107323636400896,0.19391314167212617,0.031290418863794606,0.24810964083175802,0.5,0.4782608695652174,0.46153846153846156,0.8571428571428571,0.6,0.5828571428571429,0.27226074557894625,0.06724866828426024,0.043097563537072,0.24810964083175802,0.5085714285714286,0.3663,125.589,16.381,46
analogical_similarity,0.6317514181137085,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053252,0.0,0.0,0.20023668639053252,0.5,0.7230769230769231,0.0,0.0,0.0,0.5768321513002365,0.2732990463362617,0.09503192883837497,0.021969568892645813,0.20023668639053252,0.5,0.47692307692307695,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.6430260047281324,0.3413811596193233,0.1614534804608749,0.02030900723208412,0.20023668639053252,0.6040189125295508,0.7230769230769231,0.0,0.0,0.0,0.4722222222222222,0.21342033634180096,0.01318364995126825,-1.942890293094024e-16,0.20023668639053252,0.5,0.5537,117.402,16.256,65
analytic_entailment,0.6056780815124512,0.6428571428571429,0.0,0.0,0.0,0.5,0.2295918367346938,0.0,0.0,0.2295918367346938,0.5,0.6428571428571429,0.0,0.0,0.0,0.4,0.340333005012738,0.11176157644130938,0.0010204081632651796,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5333333333333334,0.6427097710105826,0.44543085944595673,0.032312925170067924,0.2295918367346938,0.5,0.6428571428571429,0.5,0.8,0.6153846153846154,0.7777777777777778,0.20832268884018942,0.07498935550685606,0.09625850340136044,0.2295918367346938,0.6777777777777778,0.1284,109.017,15.574,14
arithmetic,0.4474409520626068,0.8232323232323232,0.0,0.0,0.0,0.5,0.14552086521783492,0.0,0.0,0.14552086521783492,0.5,0.8232323232323232,0.0,0.0,0.0,0.6652059596844873,0.1500293659520194,0.018900458178617935,0.014391957444433445,0.14552086521783492,0.5,0.7777777777777778,0.3333333333333333,0.2571428571428571,0.2903225806451613,0.6646801051709027,0.17800550720609212,0.04600867924309629,0.013524037254839083,0.14552086521783492,0.5733567046450482,0.7777777777777778,0.3548387096774194,0.3142857142857143,0.3333333333333333,0.7411042944785277,0.14643152951494914,0.02543665137721378,0.02452598708009955,0.14552086521783492,0.5957931638913234,1.459,135.708,17.135,198
authorship_verification,0.6615763306617737,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.24987086776859507,0.0,0.0,0.24987086776859507,0.5,0.48863636363636365,0.0,0.0,0.0,0.5,0.5113636363636364,0.2614927685950413,0.0,0.24987086776859507,0.5,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.48863636363636365,0.23876549586776857,0.0,0.24987086776859507,0.5,0.5738636363636364,0.5460122699386503,0.9888888888888889,0.7035573122529645,0.7672480620155038,0.2352055306952762,0.060703043751750646,0.07536838082506953,0.24987086776859507,0.5642118863049096,1.3545,129.934,16.242,176
bbq_lite_json,0.3210931420326233,0.7524752475247525,0.0,0.0,0.0,0.5,0.18625624938731497,0.0,0.0,0.18625624938731497,0.5,0.6237623762376238,0.26785714285714285,0.3,0.2830188679245283,0.5142105263157895,0.2366216466150098,0.05272090615486341,0.0023555089271685703,0.18625624938731497,0.5151315789473684,0.24257425742574257,0.24120603015075376,0.96,0.38554216867469876,0.5573684210526315,0.41093606625201395,0.23118910437287976,0.006509287508180778,0.18625624938731497,0.4832894736842105,0.8267326732673267,0.5925925925925926,0.96,0.732824427480916,0.925921052631579,0.10946844577259174,0.023577356730072163,0.1003651603447954,0.18625624938731497,0.8714473684210526,1.5157,133.27,17.154,202
causal_judgment,0.697626531124115,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.5,0.24930747922437677,0.0,0.0,0.24930747922437677,0.5,0.47368421052631576,0.0,0.0,0.0,0.5277777777777778,0.28306564886162794,0.06569722780899631,0.03193905817174514,0.24930747922437677,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.6944444444444444,0.2438538436980876,0.06421243247772901,0.06966606800401817,0.24930747922437677,0.5,0.5789473684210527,0.6,0.6,0.6,0.5930555555555556,0.25148930832914407,0.043970511336662715,0.04178868223189541,0.24930747922437677,0.5777777777777777,0.303,125.422,16.503,38
cause_and_effect,0.5246802568435669,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.5,0.24765868886576475,0.0,0.0,0.24765868886576475,0.5,0.41935483870967744,0.0,0.0,0.0,0.21428571428571427,0.5362551582331515,0.28859646936738675,0.0,0.24765868886576475,0.4642857142857143,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.773109243697479,0.3046221194834958,0.15799455350109115,0.10103112288336008,0.24765868886576475,0.5,0.6774193548387096,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.8256302521008404,0.17454671275367908,0.028310153613891664,0.10142212972597733,0.24765868886576475,0.6680672268907563,0.2568,120.736,15.579,31
