,test_loss,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,count
_total,0.5146158933639526,0.7063176394413098,0.5761421319796954,0.2658857979502196,0.363854938890002,0.7232175280532313,0.1875929188641962,0.0,0.028507632925310333,0.21610055178950655,0.5877833532747312,0.6836555360281195,0.0,0.0,0.0,0.5011216343447092,0.313289422821103,0.09760497229311693,0.000416101261520474,0.21610055178950655,0.49966197944835045,0.46341689020442145,0.3576712001908852,0.8778916544655929,0.5082648130880733,0.5657479964240099,0.39723996684255575,0.18774620863141211,0.006606793578362913,0.21610055178950655,0.5749652972165715,0.7333271667745814,0.7084639498432602,0.26471449487554904,0.38541888723086765,0.770541969185987,0.17356024482724644,0.003607946015289659,0.046148252977549764,0.21610055178950655,0.6072085183950487,84.0853,128.572,16.079,10811
abstract_narrative_understanding,1.0976855754852295,0.6634146341463415,0.0,0.0,0.0,0.5,0.22329565734681733,0.0,0.0,0.22329565734681733,0.5,0.6634146341463415,0.0,0.0,0.0,0.5763000852514919,0.3273568665772037,0.12552339010654923,0.021462180876162862,0.22329565734681733,0.5,0.45365853658536587,0.3727810650887574,0.9130434782608695,0.5294117647058824,0.7008738277919863,0.3883044803042009,0.20252210064966072,0.037513277692277164,0.22329565734681733,0.5668158567774936,0.6634146341463415,0.0,0.0,0.0,0.4599317988064791,0.3093925531888846,0.08872800741299197,0.0026311115709247157,0.22329565734681733,0.5,1.5578,131.592,16.69,205
anachronisms,0.7228715419769287,0.5434782608695652,0.0,0.0,0.0,0.5,0.24810964083175802,0.0,0.0,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6171428571428571,0.4271471051389192,0.2152552831927494,0.03621781888558823,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.49142857142857144,0.4107323636400896,0.19391314167212617,0.031290418863794606,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.3352380952380952,0.26421782859743936,0.01610818776568121,-1.3877787807814457e-16,0.24810964083175802,0.5,0.3747,122.759,16.012,46
analogical_similarity,0.8090280294418335,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053252,0.0,0.0,0.20023668639053252,0.5,0.7230769230769231,0.0,0.0,0.0,0.5768321513002365,0.2732990463362617,0.09503192883837497,0.021969568892645813,0.20023668639053252,0.5,0.47692307692307695,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.6430260047281324,0.3413811596193233,0.1614534804608749,0.02030900723208412,0.20023668639053252,0.6040189125295508,0.7230769230769231,0.0,0.0,0.0,0.5277777777777778,0.24557024967956917,0.045333563289036455,-1.942890293094024e-16,0.20023668639053252,0.5,0.5504,118.087,16.351,65
analytic_entailment,0.6099252104759216,0.6428571428571429,0.0,0.0,0.0,0.5,0.2295918367346938,0.0,0.0,0.2295918367346938,0.5,0.6428571428571429,0.0,0.0,0.0,0.4,0.340333005012738,0.11176157644130938,0.0010204081632651796,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5333333333333334,0.6427097710105826,0.44543085944595673,0.032312925170067924,0.2295918367346938,0.5,0.7142857142857143,1.0,0.2,0.33333333333333337,0.5777777777777777,0.21085015134523433,0.029302532297615258,0.04804421768707473,0.2295918367346938,0.6,0.1501,93.246,13.321,14
arithmetic,1.0054467916488647,0.8232323232323232,0.0,0.0,0.0,0.5,0.14552086521783492,0.0,0.0,0.14552086521783492,0.5,0.8232323232323232,0.0,0.0,0.0,0.6652059596844873,0.1500293659520194,0.018900458178617935,0.014391957444433445,0.14552086521783492,0.5,0.7777777777777778,0.3333333333333333,0.2571428571428571,0.2903225806451613,0.6646801051709027,0.17800550720609212,0.04600867924309629,0.013524037254839083,0.14552086521783492,0.5733567046450482,0.8232323232323232,0.0,0.0,0.0,0.5262050832602979,0.1722842552606989,0.029098086542294815,0.0023346964994308272,0.14552086521783492,0.5,1.4901,132.881,16.778,198
authorship_verification,0.7432325482368469,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.24987086776859507,0.0,0.0,0.24987086776859507,0.5,0.48863636363636365,0.0,0.0,0.0,0.5,0.5113636363636364,0.2614927685950413,0.0,0.24987086776859507,0.5,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.48863636363636365,0.23876549586776857,0.0,0.24987086776859507,0.5,0.48295454545454547,0.0,0.0,0.0,0.537015503875969,0.2728617452145529,0.02903830705325014,0.006047429607292293,0.24987086776859507,0.4941860465116279,1.3556,129.83,16.229,176
bbq_lite_json,0.5355599522590637,0.7524752475247525,0.0,0.0,0.0,0.5,0.18625624938731497,0.0,0.0,0.18625624938731497,0.5,0.6237623762376238,0.26785714285714285,0.3,0.2830188679245283,0.5142105263157895,0.2366216466150098,0.05272090615486341,0.0023555089271685703,0.18625624938731497,0.5151315789473684,0.24257425742574257,0.24120603015075376,0.96,0.38554216867469876,0.5573684210526315,0.41093606625201395,0.23118910437287976,0.006509287508180778,0.18625624938731497,0.4832894736842105,0.7475247524752475,0.0,0.0,0.0,0.6532894736842105,0.17911909922865324,0.01402843115449287,0.021165581313154602,0.18625624938731497,0.4967105263157895,1.5165,133.206,17.145,202
causal_judgment,0.7866577506065369,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.5,0.24930747922437677,0.0,0.0,0.24930747922437677,0.5,0.47368421052631576,0.0,0.0,0.0,0.5277777777777778,0.28306564886162794,0.06569722780899631,0.03193905817174514,0.24930747922437677,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.6944444444444444,0.2438538436980876,0.06421243247772901,0.06966606800401817,0.24930747922437677,0.5,0.39473684210526316,0.3333333333333333,0.15,0.20689655172413793,0.41527777777777786,0.29087125773326133,0.044755969512709326,0.003192191003824757,0.24930747922437677,0.4083333333333333,0.3068,123.859,16.297,38
cause_and_effect,0.792678952217102,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.5,0.24765868886576475,0.0,0.0,0.24765868886576475,0.5,0.41935483870967744,0.0,0.0,0.0,0.21428571428571427,0.5362551582331515,0.28859646936738675,0.0,0.24765868886576475,0.4642857142857143,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.773109243697479,0.3046221194834958,0.15799455350109115,0.10103112288336008,0.24765868886576475,0.5,0.3548387096774194,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.5063025210084033,0.2981439773945143,0.08353824262748921,0.03305295409873965,0.24765868886576475,0.38025210084033617,0.2549,121.596,15.69,31
