task,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_task_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,instance_count,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy
abstract_narrative_understanding,0.73953491449356,0.348973607038123,0.348973607038123,1.0,0.517391304347826,0.488017429193899,0.27305406261235604,0.046981576119553004,0.001118542136122,0.227191028628924,0.5,0.348973607038123,17.0683,59.936,7.499,1023.0,0.651026392961876,0.0,0.0,0.0,0.5,0.227191028628924,0.0,0.0,0.227191028628924,0.5,0.42619745845552304,0.375,0.9663865546218481,0.540328895849647,0.718098350451291,0.43234820050105005,0.24233853872510902,0.037181366852983004,0.227191028628924,0.551511595629242,0.67644183773216,0.6666666666666661,0.145658263305322,0.23908045977011402,0.6043564572976331,0.292463096208365,0.080180406514001,0.014908338934561002,0.227191028628924,0.553309612133141
chess_state_tracking,0.441746860742568,0.8382352941176471,0.0,0.0,0.0,0.636640085061137,0.13538805745450502,0.005448788274227,0.005657616632871,0.13559688581314802,0.5,0.161764705882352,17.0696,59.755,7.499,1020.0,0.8382352941176471,0.0,0.0,0.0,0.5,0.13559688581314802,0.0,0.0,0.13559688581314802,0.5,0.501960784313725,0.168278529980657,0.527272727272727,0.255131964809384,0.502172603225234,0.319057503152587,0.184039750038051,0.000579132698613,0.13559688581314802,0.5121743753322701,0.8382352941176471,0.0,0.0,0.0,0.565975544922913,0.16175850388304203,0.028196568956729003,0.002034950886835,0.13559688581314802,0.5
cs_algorithms,0.776602089405059,0.5769230769230761,0.0,0.0,0.0,0.716583806818181,0.281836878820221,0.081350634283639,0.043596595700104004,0.24408284023668603,0.5,0.423076923076923,13.7282,60.605,7.5760000000000005,832.0,0.5769230769230761,0.0,0.0,0.0,0.5,0.24408284023668603,0.0,0.0,0.24408284023668603,0.5,0.665865384615384,0.569548872180451,0.860795454545454,0.68552036199095,0.7468750000000001,0.214954251837835,0.022294767568209,0.051423355967059006,0.24408284023668603,0.6918560606060601,0.667067307692307,0.5714285714285711,0.8522727272727271,0.6841505131128841,0.747312973484848,0.21190813635298902,0.019405301661435,0.051580005545131,0.24408284023668603,0.6917613636363631
date_understanding,0.6869152188301081,0.558265582655826,0.558265582655826,1.0,0.716521739130434,0.478289356126034,0.24688780184075002,0.0035123803643650003,0.003229700401391,0.24660512187777703,0.5,0.558265582655826,6.1522,59.979,7.64,369.0,0.558265582655826,0.558265582655826,1.0,0.716521739130434,0.5,0.24660512187777703,0.0,0.0,0.24660512187777703,0.5,0.6314363143631431,0.615131578947368,0.9077669902912621,0.7333333333333331,0.6878610995294531,0.25608836090621,0.049072675543943005,0.039589436515509,0.24660512187777703,0.594987789624158,0.468834688346883,0.708333333333333,0.08252427184466,0.14782608695652102,0.681190064923461,0.413909547180186,0.198553316216166,0.031248890913756003,0.24660512187777703,0.5197897432842931
english_proverbs,0.732357263565063,0.38235294117647,0.38235294117647,1.0,0.553191489361702,0.43956043956043905,0.269481880057863,0.038628174939452004,0.005305464431761,0.23615916955017302,0.5,0.38235294117647,0.6049,56.21,8.266,34.0,0.617647058823529,0.0,0.0,0.0,0.5,0.23615916955017302,0.0,0.0,0.23615916955017302,0.5,0.47058823529411703,0.40740740740740705,0.846153846153846,0.549999999999999,0.48717948717948706,0.388750427777507,0.16938768267946802,0.016796424452133002,0.23615916955017302,0.5421245421245421,0.5,0.416666666666666,0.769230769230769,0.54054054054054,0.527472527472527,0.34383273896883704,0.12345458770833301,0.015781018289668002,0.23615916955017302,0.551282051282051
figure_of_speech_detection,0.7414369583129881,0.389830508474576,0.389830508474576,1.0,0.5609756097560971,0.626811594202898,0.273899508628562,0.06322201729304401,0.027185191801512004,0.23786268313702902,0.5,0.389830508474576,1.002,58.881,7.984,59.0,0.6101694915254231,0.0,0.0,0.0,0.5,0.23786268313702902,0.0,0.0,0.23786268313702902,0.5,0.525423728813559,0.42424242424242403,0.6086956521739131,0.5,0.6050724637681161,0.265280008769858,0.068252944800476,0.040835619167647004,0.23786268313702902,0.540458937198067,0.677966101694915,0.6666666666666661,0.347826086956521,0.457142857142857,0.6123188405797101,0.22723761215489602,0.029183625965316002,0.039808696947450005,0.23786268313702902,0.6183574879227051
human_organs_senses,0.6778457164764401,0.7142857142857141,0.710526315789473,0.9642857142857141,0.818181818181818,0.596938775510204,0.24235309641678401,0.045613965982001,0.025483091787439002,0.22222222222222202,0.5892857142857141,0.6666666666666661,0.729,57.617,8.231,42.0,0.6666666666666661,0.6666666666666661,1.0,0.8,0.5,0.22222222222222202,0.0,0.0,0.22222222222222202,0.5,0.6666666666666661,0.675,0.9642857142857141,0.794117647058823,0.882653061224489,0.218774616357112,0.11632151390401001,0.11976911976911901,0.22222222222222202,0.517857142857142,0.69047619047619,0.7027027027027021,0.928571428571428,0.799999999999999,0.862244897959183,0.22589028557078103,0.112795047475543,0.109126984126984,0.22222222222222202,0.5714285714285711
implicatures,0.6419494748115541,0.684959349593495,0.684959349593495,1.0,0.8130277442702051,0.5363549344309371,0.224640026116588,0.012589460323705,0.0037394732050680004,0.21579003899795102,0.5,0.684959349593495,8.1385,60.454,7.618,492.0,0.684959349593495,0.684959349593495,1.0,0.8130277442702051,0.5,0.21579003899795102,0.0,0.0,0.21579003899795102,0.5,0.684959349593495,0.684959349593495,1.0,0.8130277442702051,0.6803867138891541,0.19930232026444603,0.008277929133952,0.024765647867456,0.21579003899795102,0.5,0.691056910569105,0.723970944309927,0.887240356083086,0.7973333333333331,0.6833349286876611,0.19676435360536101,0.006875863228356,0.025901548620946003,0.21579003899795102,0.5758782425576721
implicit_relations,0.7188093066215511,0.37647058823529406,0.3375,1.0,0.5046728971962611,0.457854406130268,0.262793838143492,0.058872269516041006,0.012825836216839002,0.21674740484429,0.543103448275862,0.317647058823529,1.4507,58.591,7.582,85.0,0.68235294117647,0.0,0.0,0.0,0.5,0.21674740484429,0.0,0.0,0.21674740484429,0.5,0.458823529411764,0.36231884057971003,0.925925925925925,0.520833333333333,0.66794380587484,0.331620318462511,0.1553394835479,0.040466569929679,0.21674740484429,0.5836526181353761,0.552941176470588,0.32258064516129004,0.37037037037037,0.344827586206896,0.450191570881226,0.32156641953161,0.10665383553557901,0.0018348208482590002,0.21674740484429,0.504150702426564
international_phonetic_alphabet_nli,1.00730550289154,0.603174603174603,0.0,0.0,0.0,0.479736842105263,0.33262693195237203,0.09511336283909001,0.0018414321464810001,0.23935500125976303,0.5,0.396825396825396,2.133,59.071,7.501,126.0,0.603174603174603,0.0,0.0,0.0,0.5,0.23935500125976303,0.0,0.0,0.23935500125976303,0.5,0.373015873015873,0.36936936936936904,0.8200000000000001,0.509316770186335,0.44552631578947305,0.346508212711716,0.107310681847518,0.00015747039556500002,0.23935500125976303,0.449473684210526,0.44444444444444403,0.375,0.6000000000000001,0.461538461538461,0.46578947368421003,0.30044251938647604,0.064406994065236,0.0033194759385230003,0.23935500125976303,0.47105263157894706
irony_identification,0.657836079597473,0.6464646464646461,0.6464646464646461,1.0,0.785276073619631,0.535714285714285,0.23247807174645702,0.009507789210957001,0.005577824800485001,0.22854810733598602,0.5,0.6464646464646461,1.6649,59.465,7.808,99.0,0.6464646464646461,0.6464646464646461,1.0,0.785276073619631,0.5,0.22854810733598602,0.0,0.0,0.22854810733598602,0.5,0.6464646464646461,0.6464646464646461,1.0,0.785276073619631,0.5,0.23896967114807802,0.01847870378211,0.008057139970018001,0.22854810733598602,0.5,0.595959595959595,0.636363636363636,0.875,0.7368421052631571,0.503571428571428,0.24018972341862702,0.016832833395070003,0.005191217312429001,0.22854810733598602,0.48035714285714204
misconceptions,0.670446276664733,0.616438356164383,0.616438356164383,1.0,0.7627118644067791,0.475837742504409,0.238705707974279,0.005441960714105001,0.0031783619535620004,0.236442109213736,0.5,0.616438356164383,3.6366,60.222,7.7,219.0,0.616438356164383,0.616438356164383,1.0,0.7627118644067791,0.5,0.236442109213736,0.0,0.0,0.236442109213736,0.5,0.616438356164383,0.616438356164383,1.0,0.7627118644067791,0.6119047619047621,0.22749605046412402,0.013668426362528002,0.022614485112139003,0.236442109213736,0.5,0.625570776255707,0.624413145539906,0.985185185185185,0.764367816091954,0.613403880070546,0.226468423228871,0.014768515683614002,0.024742201668478,0.236442109213736,0.5164021164021161
nonsense_words_grammar,0.84620451927185,0.46,1.0,0.035714285714285005,0.068965517241379,0.443181818181818,0.318664410403076,0.07671569245435801,0.004451282051281,0.246399999999999,0.517857142857142,0.56,0.8607,58.092,8.133,50.0,0.56,0.56,1.0,0.7179487179487181,0.5,0.246399999999999,0.0,0.0,0.246399999999999,0.5,0.66,0.689655172413793,0.7142857142857141,0.701754385964912,0.7321428571428571,0.208640725535672,0.031497868392815,0.069257142857142,0.246399999999999,0.6525974025974021,0.68,0.833333333333333,0.535714285714285,0.652173913043478,0.6883116883116881,0.24104170288050603,0.048303607642411005,0.053661904761904,0.246399999999999,0.699675324675324
sports_understanding,0.6734603047370911,0.5993914807302231,0.5993914807302231,1.0,0.749524413443246,0.5004540684101181,0.24021916687261302,0.001482473986938,0.0013846406725780002,0.24012133355825302,0.5,0.5993914807302231,16.2201,60.789,7.645,986.0,0.5993914807302231,0.5993914807302231,1.0,0.749524413443246,0.5,0.24012133355825302,0.0,0.0,0.24012133355825302,0.5,0.5993914807302231,0.5993914807302231,1.0,0.749524413443246,0.5743108655143611,0.24262109666442003,0.012423969122771002,0.009924206016605,0.24012133355825302,0.5,0.600405679513184,0.6048988285410011,0.9610829103214891,0.7424836601307181,0.571230910921201,0.24041969161821902,0.009183997016356001,0.008885638956390001,0.24012133355825302,0.5109212019961871
strange_stories,0.6758347153663631,0.610778443113772,0.610778443113772,1.0,0.7583643122676581,0.508898944193061,0.24137604954817202,0.008247900252358,0.004599987245473,0.23772813654128802,0.5,0.610778443113772,2.8176,59.271,7.453,167.0,0.610778443113772,0.610778443113772,1.0,0.7583643122676581,0.5,0.23772813654128802,0.0,0.0,0.23772813654128802,0.5,0.616766467065868,0.633802816901408,0.8823529411764701,0.737704918032786,0.6194570135746601,0.23980681390323302,0.024127285164297,0.022048607802352002,0.23772813654128802,0.541176470588235,0.592814371257485,0.641666666666666,0.754901960784313,0.693693693693693,0.580693815987933,0.24998402494918803,0.025437965065126,0.013182076657226,0.23772813654128802,0.546681749622926
swahili_english_proverbs,0.6535951495170591,0.6405228758169931,0.0,0.0,0.0,0.5871985157699441,0.230479436220715,0.01313630614365,0.012910191295057001,0.230253321372121,0.5,0.35947712418300604,2.5702,59.529,7.782,153.0,0.6405228758169931,0.0,0.0,0.0,0.5,0.230253321372121,0.0,0.0,0.230253321372121,0.5,0.37908496732026103,0.364864864864864,0.981818181818181,0.532019704433497,0.530426716141001,0.5098606046549681,0.287138618306493,0.007531335023647,0.230253321372121,0.511317254174397,0.555555555555555,0.410958904109589,0.5454545454545451,0.46875000000000006,0.553988868274582,0.344816492483818,0.126103850731961,0.011540679620264001,0.230253321372121,0.553339517625231
timedial,0.720081329345703,0.392578125,0.39390962671905705,0.987684729064039,0.5632022471910111,0.49478892661852103,0.263408825255118,0.024700690307683,0.0005763804334240001,0.23928451538085901,0.49465142602069206,0.396484375,17.1591,59.677,7.46,1024.0,0.603515625,0.0,0.0,0.0,0.5,0.23928451538085901,0.0,0.0,0.23928451538085901,0.5,0.431640625,0.40112359550561805,0.8793103448275861,0.550925925925925,0.54337047842237,0.36088106064715203,0.124608584392408,0.003012039126115,0.23928451538085901,0.508425398951009,0.5419921875,0.408695652173913,0.347290640394088,0.37549933422103804,0.48854958789675806,0.29558710454378,0.057657887386915005,0.001355298223994,0.23928451538085901,0.5085967765077241
