,test_loss,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,count
_total,0.5847673416137695,0.6841277186487738,0.5601873536299766,0.32588555858310625,0.4120585701981051,0.7047398268885966,0.1985788484434081,0.0,0.02571145539684963,0.22429030384025772,0.5971403966706702,0.634243405830634,0.46279683377308706,0.4779291553133515,0.47024128686327077,0.6087373522318692,0.2667718761540906,0.05231120494740274,0.009829632633569868,0.22429030384025772,0.5962876330175727,0.4878297084683017,0.3877378944832571,0.8771117166212534,0.5377547611092549,0.6167805403382413,0.35103747075598074,0.13676144728390827,0.010014280368185247,0.22429030384025772,0.5823540363064221,0.6727440999537251,0.5185492801771872,0.5103542234332425,0.5144191156275749,0.6984616456849128,0.20111791767050527,0.002812367602729876,0.025984753772482327,0.22429030384025772,0.6333130612611202,153.209,70.525,8.818,10805
abstract_narrative_understanding,0.6439383029937744,0.6634146341463415,0.0,0.0,0.0,0.5,0.22329565734681733,0.0,0.0,0.22329565734681733,0.5,0.6634146341463415,0.0,0.0,0.0,0.5763000852514919,0.3273568665772037,0.12552339010654923,0.021462180876162862,0.22329565734681733,0.5,0.45365853658536587,0.3727810650887574,0.9130434782608695,0.5294117647058824,0.7008738277919863,0.3883044803042009,0.20252210064966072,0.037513277692277164,0.22329565734681733,0.5668158567774936,0.6634146341463415,0.0,0.0,0.0,0.5075660699062233,0.22531525027340285,0.010313613180293724,0.008294020253708206,0.22329565734681733,0.5,2.8773,71.248,9.036,205
anachronisms,0.72835773229599,0.5434782608695652,0.0,0.0,0.0,0.5,0.24810964083175802,0.0,0.0,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6171428571428571,0.4271471051389192,0.2152552831927494,0.03621781888558823,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.49142857142857144,0.4107323636400896,0.19391314167212617,0.031290418863794606,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.4895238095238095,0.2673271801286232,0.023418557286933844,0.0042010179900686395,0.24810964083175802,0.5,0.6581,69.895,9.117,46
analogical_similarity,0.6563848257064819,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053252,0.0,0.0,0.20023668639053252,0.5,0.7230769230769231,0.0,0.0,0.0,0.5768321513002365,0.2732990463362617,0.09503192883837497,0.021969568892645813,0.20023668639053252,0.5,0.47692307692307695,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.6430260047281324,0.3413811596193233,0.1614534804608749,0.02030900723208412,0.20023668639053252,0.6040189125295508,0.7230769230769231,0.0,0.0,0.0,0.4722222222222222,0.2196696515168164,0.019432965126283674,-1.942890293094024e-16,0.20023668639053252,0.5,1.0004,64.972,8.996,65
analytic_entailment,0.757938802242279,0.6428571428571429,0.0,0.0,0.0,0.5,0.2295918367346938,0.0,0.0,0.2295918367346938,0.5,0.6428571428571429,0.0,0.0,0.0,0.4,0.340333005012738,0.11176157644130938,0.0010204081632651796,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5333333333333334,0.6427097710105826,0.44543085944595673,0.032312925170067924,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5555555555555555,0.28203476327544863,0.08759031883100413,0.035147392290249296,0.2295918367346938,0.5,0.2304,60.761,8.68,14
arithmetic,0.812063992023468,0.8232323232323232,0.0,0.0,0.0,0.5,0.14552086521783492,0.0,0.0,0.14552086521783492,0.5,0.8232323232323232,0.0,0.0,0.0,0.6652059596844873,0.1500293659520194,0.018900458178617935,0.014391957444433445,0.14552086521783492,0.5,0.7777777777777778,0.3333333333333333,0.2571428571428571,0.2903225806451613,0.6646801051709027,0.17800550720609212,0.04600867924309629,0.013524037254839083,0.14552086521783492,0.5733567046450482,0.17676767676767677,0.17676767676767677,1.0,0.30042918454935624,0.40105170902716913,0.3087777222678291,0.16445968297612876,0.0012028259261345486,0.14552086521783492,0.5,2.7498,72.005,9.092,198
authorship_verification,0.6965461373329163,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.24987086776859507,0.0,0.0,0.24987086776859507,0.5,0.48863636363636365,0.0,0.0,0.0,0.5,0.5113636363636364,0.2614927685950413,0.0,0.24987086776859507,0.5,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.48863636363636365,0.23876549586776857,0.0,0.24987086776859507,0.5,0.4772727272727273,0.4930555555555556,0.7888888888888889,0.6068376068376068,0.4517441860465117,0.251691076106539,0.0023698289529215655,0.000549620614977625,0.24987086776859507,0.4700258397932816,2.5207,69.821,8.728,176
bbq_lite_json,0.9565852880477905,0.7524752475247525,0.0,0.0,0.0,0.5,0.18625624938731497,0.0,0.0,0.18625624938731497,0.5,0.6237623762376238,0.26785714285714285,0.3,0.2830188679245283,0.5142105263157895,0.2366216466150098,0.05272090615486341,0.0023555089271685703,0.18625624938731497,0.5151315789473684,0.24257425742574257,0.24120603015075376,0.96,0.38554216867469876,0.5573684210526315,0.41093606625201395,0.23118910437287976,0.006509287508180778,0.18625624938731497,0.4832894736842105,0.24752475247524752,0.24752475247524752,1.0,0.3968253968253968,0.20092105263157894,0.37447485904879774,0.1888312946923612,0.0006126850308784404,0.18625624938731497,0.5,2.8455,70.99,9.137,202
causal_judgment,0.6812024712562561,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.5,0.24930747922437677,0.0,0.0,0.24930747922437677,0.5,0.47368421052631576,0.0,0.0,0.0,0.5277777777777778,0.28306564886162794,0.06569722780899631,0.03193905817174514,0.24930747922437677,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.6944444444444444,0.2438538436980876,0.06421243247772901,0.06966606800401817,0.24930747922437677,0.5,0.5789473684210527,0.5714285714285714,0.8,0.6666666666666666,0.5986111111111111,0.24405182290044836,0.02395009799996145,0.02920575432388986,0.24930747922437677,0.5666666666666667,0.5495,69.155,9.099,38
cause_and_effect,0.7023612856864929,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.5,0.24765868886576475,0.0,0.0,0.24765868886576475,0.5,0.41935483870967744,0.0,0.0,0.0,0.21428571428571427,0.5362551582331515,0.28859646936738675,0.0,0.24765868886576475,0.4642857142857143,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.773109243697479,0.3046221194834958,0.15799455350109115,0.10103112288336008,0.24765868886576475,0.5,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.16176470588235295,0.2543567990008485,0.006698110135083507,-2.498001805406602e-16,0.24765868886576475,0.5,0.4664,66.463,8.576,31
