,test_loss,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,count
_total,0.5251150131225586,0.6923927058390127,0.5363295880149813,0.20832121035787024,0.300083822296731,0.6967979897417771,0.19414173940880272,0.0,0.02220098231028561,0.21634272171908833,0.5624546356330519,0.6829066126358445,0.2,0.0005819028222286878,0.001160429358862779,0.49084073509515047,0.29937785873463313,0.08348026417878024,0.00044512716323544255,0.21634272171908833,0.4997519404961433,0.5152882667157856,0.37578231292517006,0.8036077974978179,0.5120978956150922,0.6052243166376258,0.303372500925838,0.09596970846902522,0.008939929262275548,0.21634272171908833,0.5926811390130242,0.7276662368760362,0.6093892433910666,0.3890020366598778,0.47487124844610196,0.7558806706365335,0.17771542266962578,0.003829562969813516,0.042456862019276065,0.21634272171908833,0.6367594740636675,176.8479,61.397,7.679,10858
abstract_narrative_understanding,0.7268261313438416,0.6634146341463415,0.0,0.0,0.0,0.5,0.22329565734681733,0.0,0.0,0.22329565734681733,0.5,0.6634146341463415,0.0,0.0,0.0,0.5763000852514919,0.3273568665772037,0.12552339010654923,0.021462180876162862,0.22329565734681733,0.5,0.45365853658536587,0.3727810650887574,0.9130434782608695,0.5294117647058824,0.7008738277919863,0.3883044803042009,0.20252210064966072,0.037513277692277164,0.22329565734681733,0.5668158567774936,0.6634146341463415,0.0,0.0,0.0,0.49957374254049447,0.2524003399493732,0.0397253839043486,0.010620701301792712,0.22329565734681733,0.5,2.8733,71.345,9.049,205
anachronisms,0.6915092468261719,0.5434782608695652,0.0,0.0,0.0,0.5,0.24810964083175802,0.0,0.0,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6171428571428571,0.4271471051389192,0.2152552831927494,0.03621781888558823,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.49142857142857144,0.4107323636400896,0.19391314167212617,0.031290418863794606,0.24810964083175802,0.5,0.5217391304347826,0.47058823529411764,0.38095238095238093,0.42105263157894735,0.5485714285714285,0.24937992204914966,0.02624327525343248,0.024972994036040835,0.24810964083175802,0.5104761904761905,0.6577,69.94,9.123,46
analogical_similarity,0.6590412855148315,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053252,0.0,0.0,0.20023668639053252,0.5,0.7230769230769231,0.0,0.0,0.0,0.5768321513002365,0.2732990463362617,0.09503192883837497,0.021969568892645813,0.20023668639053252,0.5,0.47692307692307695,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.6430260047281324,0.3413811596193233,0.1614534804608749,0.02030900723208412,0.20023668639053252,0.6040189125295508,0.7230769230769231,0.0,0.0,0.0,0.5277777777777778,0.2202954825650419,0.020058796174509175,-1.942890293094024e-16,0.20023668639053252,0.5,0.9406,69.107,9.569,65
analytic_entailment,0.5754605531692505,0.6428571428571429,0.0,0.0,0.0,0.5,0.2295918367346938,0.0,0.0,0.2295918367346938,0.5,0.6428571428571429,0.0,0.0,0.0,0.4,0.340333005012738,0.11176157644130938,0.0010204081632651796,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5333333333333334,0.6427097710105826,0.44543085944595673,0.032312925170067924,0.2295918367346938,0.5,0.6428571428571429,0.5,0.6,0.5454545454545454,0.7777777777777778,0.20165906865614738,0.09451621151329025,0.12244897959183666,0.2295918367346938,0.6333333333333333,0.2211,63.325,9.046,14
arithmetic,0.5259600281715393,0.8232323232323232,0.0,0.0,0.0,0.5,0.14552086521783492,0.0,0.0,0.14552086521783492,0.5,0.8232323232323232,0.0,0.0,0.0,0.6652059596844873,0.1500293659520194,0.018900458178617935,0.014391957444433445,0.14552086521783492,0.5,0.7777777777777778,0.3333333333333333,0.2571428571428571,0.2903225806451613,0.6646801051709027,0.17800550720609212,0.04600867924309629,0.013524037254839083,0.14552086521783492,0.5733567046450482,0.7727272727272727,0.25,0.14285714285714285,0.18181818181818182,0.5270815074496057,0.16700471582955695,0.029625546103896006,0.008141695492173973,0.14552086521783492,0.5254163014899211,2.719,72.821,9.195,198
authorship_verification,0.6860233545303345,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.24987086776859507,0.0,0.0,0.24987086776859507,0.5,0.48863636363636365,0.0,0.0,0.0,0.5,0.5113636363636364,0.2614927685950413,0.0,0.24987086776859507,0.5,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.48863636363636365,0.23876549586776857,0.0,0.24987086776859507,0.5,0.5340909090909091,0.5235294117647059,0.9888888888888889,0.6846153846153846,0.6197028423772609,0.24652153317448527,0.01859517884887721,0.021944513442987007,0.24987086776859507,0.523514211886305,2.4774,71.044,8.88,176
bbq_lite_json,0.39638641476631165,0.7524752475247525,0.0,0.0,0.0,0.5,0.18625624938731497,0.0,0.0,0.18625624938731497,0.5,0.6237623762376238,0.26785714285714285,0.3,0.2830188679245283,0.5142105263157895,0.2366216466150098,0.05272090615486341,0.0023555089271685703,0.18625624938731497,0.5151315789473684,0.24257425742574257,0.24120603015075376,0.96,0.38554216867469876,0.5573684210526315,0.41093606625201395,0.23118910437287976,0.006509287508180778,0.18625624938731497,0.4832894736842105,0.7524752475247525,0.5,0.12,0.1935483870967742,0.8438157894736842,0.13882925067860064,0.01941884652343022,0.06684584523214455,0.18625624938731497,0.5402631578947368,2.8218,71.587,9.214,202
causal_judgment,0.7128779888153076,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.5,0.24930747922437677,0.0,0.0,0.24930747922437677,0.5,0.47368421052631576,0.0,0.0,0.0,0.5277777777777778,0.28306564886162794,0.06569722780899631,0.03193905817174514,0.24930747922437677,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.6944444444444444,0.2438538436980876,0.06421243247772901,0.06966606800401817,0.24930747922437677,0.5,0.5526315789473685,0.6666666666666666,0.3,0.41379310344827586,0.49861111111111106,0.25941847085019865,0.038154103034101744,0.028043111408279864,0.24930747922437677,0.5666666666666667,0.5545,68.533,9.017,38
cause_and_effect,0.6391462683677673,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.5,0.24765868886576475,0.0,0.0,0.24765868886576475,0.5,0.41935483870967744,0.0,0.0,0.0,0.21428571428571427,0.5362551582331515,0.28859646936738675,0.0,0.24765868886576475,0.4642857142857143,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.773109243697479,0.3046221194834958,0.15799455350109115,0.10103112288336008,0.24765868886576475,0.5,0.6451612903225806,0.6363636363636364,0.8235294117647058,0.717948717948718,0.7079831932773111,0.22188147271544828,0.04632316006036136,0.07210037621067783,0.24765868886576475,0.6260504201680672,0.4374,70.875,9.145,31
