,test_loss,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,count
_total,0.5085107684135437,0.7123199113409678,0.5756327251324308,0.2900355871886121,0.38572273713271543,0.7238197782864692,0.185772721600197,0.0,0.028662919745578525,0.21443564134577553,0.596667471705894,0.6881233838197266,0.0,0.0,0.0,0.4759097778537209,0.30022450521299154,0.08583851587594069,4.9652008724671015e-05,0.21443564134577553,0.49966469957081544,0.5179165127447358,0.3755387931034483,0.8268090154211151,0.5164875879955538,0.6259475717407685,0.3215308867177752,0.11769968121571306,0.0106044358437134,0.21443564134577553,0.6025139497706433,0.7410417436276321,0.6126984126984127,0.4578884934756821,0.5241004752206382,0.7717649952079484,0.17082149431289875,0.003118514581339882,0.04673266161421666,0.21443564134577553,0.663493602961017,164.5937,65.786,8.226,10828
abstract_narrative_understanding,0.8014750480651855,0.6634146341463415,0.0,0.0,0.0,0.5,0.22329565734681733,0.0,0.0,0.22329565734681733,0.5,0.6634146341463415,0.0,0.0,0.0,0.5763000852514919,0.3273568665772037,0.12552339010654923,0.021462180876162862,0.22329565734681733,0.5,0.45365853658536587,0.3727810650887574,0.9130434782608695,0.5294117647058824,0.7008738277919863,0.3883044803042009,0.20252210064966072,0.037513277692277164,0.22329565734681733,0.5668158567774936,0.6634146341463415,0.0,0.0,0.0,0.4917945439045184,0.2706028263325034,0.05082221462523251,0.0035150456395464658,0.22329565734681733,0.5,2.9309,69.944,8.871,205
anachronisms,0.8300359845161438,0.5434782608695652,0.0,0.0,0.0,0.5,0.24810964083175802,0.0,0.0,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6171428571428571,0.4271471051389192,0.2152552831927494,0.03621781888558823,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.49142857142857144,0.4107323636400896,0.19391314167212617,0.031290418863794606,0.24810964083175802,0.5,0.2826086956521739,0.3235294117647059,0.5238095238095238,0.39999999999999997,0.1961904761904762,0.3160260596001131,0.06791641876835494,-1.3877787807814457e-16,0.24810964083175802,0.3019047619047619,0.6707,68.585,8.946,46
analogical_similarity,0.6138190627098083,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053252,0.0,0.0,0.20023668639053252,0.5,0.7230769230769231,0.0,0.0,0.0,0.5768321513002365,0.2732990463362617,0.09503192883837497,0.021969568892645813,0.20023668639053252,0.5,0.47692307692307695,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.6430260047281324,0.3413811596193233,0.1614534804608749,0.02030900723208412,0.20023668639053252,0.6040189125295508,0.7230769230769231,0.0,0.0,0.0,0.4722222222222222,0.2082688577517801,0.008032171361247398,-1.942890293094024e-16,0.20023668639053252,0.5,0.9949,65.334,9.046,65
analytic_entailment,0.6327173113822937,0.6428571428571429,0.0,0.0,0.0,0.5,0.2295918367346938,0.0,0.0,0.2295918367346938,0.5,0.6428571428571429,0.0,0.0,0.0,0.4,0.340333005012738,0.11176157644130938,0.0010204081632651796,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5333333333333334,0.6427097710105826,0.44543085944595673,0.032312925170067924,0.2295918367346938,0.5,0.6428571428571429,0.5,0.4,0.4444444444444445,0.6,0.22625120824815445,0.05278182049305233,0.05612244897959168,0.2295918367346938,0.5888888888888889,0.2273,61.583,8.798,14
arithmetic,0.6537631750106812,0.8232323232323232,0.0,0.0,0.0,0.5,0.14552086521783492,0.0,0.0,0.14552086521783492,0.5,0.8232323232323232,0.0,0.0,0.0,0.6652059596844873,0.1500293659520194,0.018900458178617935,0.014391957444433445,0.14552086521783492,0.5,0.7777777777777778,0.3333333333333333,0.2571428571428571,0.2903225806451613,0.6646801051709027,0.17800550720609212,0.04600867924309629,0.013524037254839083,0.14552086521783492,0.5733567046450482,0.8232323232323232,0.0,0.0,0.0,0.5363716038562665,0.1664212019159352,0.02378113395119194,0.0028807972530916492,0.14552086521783492,0.5,2.8212,70.183,8.861,198
authorship_verification,0.6772466897964478,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.24987086776859507,0.0,0.0,0.24987086776859507,0.5,0.48863636363636365,0.0,0.0,0.0,0.5,0.5113636363636364,0.2614927685950413,0.0,0.24987086776859507,0.5,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.48863636363636365,0.23876549586776857,0.0,0.24987086776859507,0.5,0.5738636363636364,0.5496688741721855,0.9222222222222223,0.6887966804979253,0.679392764857881,0.24213628924470337,0.029112123693941533,0.03684670221783323,0.24987086776859507,0.5657622739018088,2.5508,68.998,8.625,176
bbq_lite_json,0.5373676419258118,0.7524752475247525,0.0,0.0,0.0,0.5,0.18625624938731497,0.0,0.0,0.18625624938731497,0.5,0.6237623762376238,0.26785714285714285,0.3,0.2830188679245283,0.5142105263157895,0.2366216466150098,0.05272090615486341,0.0023555089271685703,0.18625624938731497,0.5151315789473684,0.24257425742574257,0.24120603015075376,0.96,0.38554216867469876,0.5573684210526315,0.41093606625201395,0.23118910437287976,0.006509287508180778,0.18625624938731497,0.4832894736842105,0.7425742574257426,0.375,0.06,0.10344827586206896,0.7478947368421052,0.17705707723304337,0.02416923892940498,0.03336841108367658,0.18625624938731497,0.5135526315789474,2.8403,71.119,9.154,202
causal_judgment,0.6891502737998962,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.5,0.24930747922437677,0.0,0.0,0.24930747922437677,0.5,0.47368421052631576,0.0,0.0,0.0,0.5277777777777778,0.28306564886162794,0.06569722780899631,0.03193905817174514,0.24930747922437677,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.6944444444444444,0.2438538436980876,0.06421243247772901,0.06966606800401817,0.24930747922437677,0.5,0.47368421052631576,0.5,0.5,0.5,0.5652777777777778,0.24804137700299234,0.039927341915272974,0.0411934441366574,0.24930747922437677,0.4722222222222222,0.5635,67.43,8.872,38
cause_and_effect,0.7258168458938599,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.5,0.24765868886576475,0.0,0.0,0.24765868886576475,0.5,0.41935483870967744,0.0,0.0,0.0,0.21428571428571427,0.5362551582331515,0.28859646936738675,0.0,0.24765868886576475,0.4642857142857143,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.773109243697479,0.3046221194834958,0.15799455350109115,0.10103112288336008,0.24765868886576475,0.5,0.41935483870967744,0.42857142857142855,0.17647058823529413,0.25,0.46428571428571425,0.26548162625408495,0.036742623321533524,0.01891968593321333,0.24765868886576475,0.44537815126050423,0.456,67.975,8.771,31
