task,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_task_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,instance_count,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy
logical_deduction,0.5499806404113771,0.7423469387755101,0.0,0.0,0.0,0.6556769078969751,0.18266731428794802,0.006440517752428001,0.015041164730618001,0.191267961266139,0.5,0.257653061224489,13.0881,59.902,7.4879999999999995,784.0,0.7423469387755101,0.0,0.0,0.0,0.558351195944336,0.189439296126613,0.0,0.0018286651395250002,0.191267961266139,0.5,0.49107142857142805,0.299389002036659,0.727722772277227,0.42424242424242403,0.614176108332482,0.321226010270628,0.14188982363716302,0.011931774632674001,0.191267961266139,0.568328740090503,0.7436224489795911,1.0,0.004950495049504001,0.009852216748768001,0.590155149535572,0.23556372752255603,0.056227237227862006,0.011931470971445,0.191267961266139,0.502475247524752
mathematical_induction,0.692479014396667,0.5892857142857141,0.5172413793103441,0.625,0.566037735849056,0.578125,0.24963157393790503,0.033820562033143,0.029086947278911004,0.24489795918367302,0.59375,0.42857142857142805,0.9579000000000001,58.46,7.307,56.0,0.6071428571428571,0.5714285714285711,0.33333333333333304,0.421052631578947,0.609375,0.23469387755102003,0.0,0.010204081632653001,0.24489795918367302,0.5729166666666661,0.42857142857142805,0.42857142857142805,1.0,0.6000000000000001,0.5,0.31708055298375104,0.075790286877308,0.00360769307723,0.24489795918367302,0.5,0.446428571428571,0.43137254901960703,0.9166666666666661,0.586666666666666,0.5078125,0.30548397872535904,0.06783036889433,0.0072443493526440006,0.24489795918367302,0.505208333333333
matrixshapes,0.35334488749504,0.865853658536585,0.0,0.0,0.0,0.7952752880921891,0.10723939626512301,0.015416806599224002,0.024328510869496,0.11615110053539501,0.5,0.134146341463414,13.6984,59.861,7.519,820.0,0.865853658536585,0.0,0.0,0.0,0.549871959026888,0.11565734681737001,0.0,0.000493753718024,0.11615110053539501,0.5,0.134146341463414,0.134146341463414,1.0,0.23655913978494603,0.5,0.865853658536585,0.749702558001189,0.0,0.11615110053539501,0.5,0.885365853658536,1.0,0.145454545454545,0.253968253968253,0.9523815620998711,0.078540658066961,0.031659045679736,0.06926948814817001,0.11615110053539501,0.5727272727272721
metaphor_boolean,0.6880474686622621,0.558823529411764,0.5902964959568731,0.7133550488599341,0.646017699115044,0.540441732294286,0.24744255989728303,0.007078725861414,0.005496757443369,0.24586059147923803,0.536002418944735,0.5643382352941171,9.0255,60.274,7.534,544.0,0.59375,0.6053921568627451,0.804560260586319,0.69090909090909,0.5869170824227931,0.23938959775086502,0.0,0.006470993728373,0.24586059147923803,0.5626176830357751,0.5643382352941171,0.5643382352941171,1.0,0.72150411280846,0.5005154001566811,0.28234206972034603,0.040118799760027,0.0036373215189190004,0.24586059147923803,0.5,0.568014705882352,0.566420664206642,1.0,0.723203769140164,0.502659464808477,0.279727342003367,0.036666455789907,0.0027997052657780003,0.24586059147923803,0.5042194092827
metaphor_understanding,0.6861711740493771,0.601063829787234,0.45454545454545403,0.136986301369863,0.210526315789473,0.5268612269207861,0.244346422819522,0.017261900659797002,0.010438112516599,0.237522634676324,0.516319237641453,0.388297872340425,3.1772,59.172,7.554,188.0,0.6117021276595741,0.0,0.0,0.0,0.592376414532459,0.23132639203259303,0.0,0.00619624264373,0.237522634676324,0.5,0.51063829787234,0.42276422764227606,0.7123287671232871,0.530612244897959,0.55854675402025,0.293065270254879,0.06610494722490501,0.010562311646349002,0.237522634676324,0.54746873138773,0.6329787234042551,0.75,0.08219178082191701,0.148148148148148,0.5574746873138771,0.280715662966219,0.060685338680575004,0.017492310390680003,0.237522634676324,0.5324002382370451
misconceptions,0.6959094405174251,0.5454545454545451,0.6567164179104471,0.43564356435643503,0.5238095238095231,0.5607920792079201,0.251164829993117,0.016495770981952002,0.009875104211976,0.24454416322314002,0.564488448844884,0.573863636363636,2.9391,59.881,7.485,176.0,0.585227272727272,0.6060606060606061,0.7920792079207921,0.6866952789699571,0.578415841584158,0.23928202479338803,0.0,0.005262138429752,0.24454416322314002,0.549372937293729,0.573863636363636,0.573863636363636,1.0,0.7292418772563171,0.574389438943894,0.24625939698266502,0.013330522942767,0.011615289183242,0.24454416322314002,0.5,0.5454545454545451,0.5724137931034481,0.8217821782178211,0.674796747967479,0.562244224422442,0.243563729082612,0.010692667434812,0.011673101575340001,0.24454416322314002,0.49755775577557704
modified_arithmetic,0.10065267235040601,0.9681372549019601,0.0,0.0,0.0,0.940165530671859,0.027593710257995,0.0029322762933380003,0.006186076608199,0.030847510572856004,0.5,0.031862745098039005,13.5521,60.212,7.527,816.0,0.9681372549019601,0.0,0.0,0.0,0.887341772151898,0.027801806997308002,0.0,0.003045703575547,0.030847510572856004,0.5,0.031862745098039005,0.031862745098039005,1.0,0.06175771971496401,0.5,0.9681372549019601,0.9372897443291041,0.0,0.030847510572856004,0.5,0.9914215686274511,1.0,0.7307692307692301,0.8444444444444441,0.994352482960077,0.006493123121399,0.003528830608277,0.027883218059734004,0.030847510572856004,0.8653846153846151
mult_data_wrangling,0.307436943054199,0.854060913705583,0.8840830449826991,0.9141323792486581,0.8988566402814421,0.9295763645311731,0.09723612841286601,0.007121975763671001,0.11604131386630301,0.20615546651549901,0.810777980017342,0.7093908629441621,13.0513,60.377,7.585,788.0,0.7093908629441621,0.7093908629441621,1.0,0.8299925760950261,0.563865605299544,0.203625447705429,0.0,0.0025300188100690004,0.20615546651549901,0.5,0.7093908629441621,0.7093908629441621,1.0,0.8299925760950261,0.5,0.290609137055837,0.084453670540338,0.0,0.20615546651549901,0.5,0.8553299492385781,1.0,0.7960644007155631,0.886454183266932,0.9811813047316241,0.10928585566180801,0.063331254707207,0.16020086556089802,0.20615546651549901,0.8980322003577811
multiemo,0.687691330909729,0.5984848484848481,0.5855513307984791,0.42424242424242403,0.49201277955271505,0.633775774271642,0.24178945699040003,0.011167993922744,0.017642425821232002,0.248263888888888,0.585081585081585,0.45833333333333304,13.2475,59.785,7.473,792.0,0.571969696969697,0.56060606060606,0.305785123966942,0.39572192513368903,0.55403687221869,0.24476456484032202,0.0,0.0034993240485660005,0.248263888888888,0.551493960584869,0.575757575757575,0.526838966202783,0.7300275482093661,0.612009237875288,0.613361844766803,0.256154101367464,0.020868396281302,0.012978183802726001,0.248263888888888,0.5876244967154051,0.5820707070707071,0.565573770491803,0.380165289256198,0.45469522240527105,0.5552665883244391,0.291595530394408,0.051709935861784004,0.008378294356265,0.248263888888888,0.5665395210849751
nonsense_words_grammar,0.7744398117065431,0.6000000000000001,0.533333333333333,0.47058823529411703,0.5,0.498721227621483,0.27844654872220703,0.04240488205554,0.008333333333332001,0.244374999999999,0.58312020460358,0.425,0.6930000000000001,57.724,7.215,40.0,0.5750000000000001,0.0,0.0,0.0,0.589514066496163,0.23750000000000002,0.0,0.006874999999999001,0.244374999999999,0.5,0.5,0.44444444444444403,0.7058823529411761,0.5454545454545451,0.537084398976982,0.33565355134033803,0.10357021800700501,0.012291666666666002,0.244374999999999,0.5268542199488491,0.65,0.7142857142857141,0.29411764705882304,0.416666666666666,0.603580562659846,0.25739866193099503,0.05739866193099501,0.044374999999999006,0.244374999999999,0.603580562659846
novel_concepts,1.134455561637878,0.5,0.0,0.0,0.0,0.1875,0.39265396367982003,0.14265396367982,0.0,0.25,0.5,0.5,0.4263,56.303,7.038,24.0,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.5,0.5,0.5,1.0,0.6666666666666661,0.520833333333333,0.36049077244668204,0.15513362958953902,0.044642857142857005,0.25,0.5,0.5,0.0,0.0,0.0,0.465277777777777,0.49305792708787505,0.26649542708787505,0.0234375,0.25,0.5
object_counting,0.33867034316062905,0.87875,0.7096774193548381,0.2,0.31205673758865204,0.7533465085638991,0.09787254750280401,0.005081657860568,0.025802860357763004,0.11859375000000001,0.593478260869565,0.1375,13.2706,60.284,7.535,800.0,0.8625,0.0,0.0,0.0,0.557971014492753,0.11798749999999901,0.0,0.00060625,0.11859375000000001,0.5,0.1375,0.1375,1.0,0.241758241758241,0.5219235836627141,0.5980650293989781,0.48200918484704003,0.002537905448061,0.11859375000000001,0.5,0.8812500000000001,1.0,0.13636363636363602,0.24000000000000002,0.8985243741765481,0.09162926484254101,0.019046360900677,0.046010846058135005,0.11859375000000001,0.568181818181818
operators,0.5138556957244871,0.8214285714285711,0.0,0.0,0.0,0.600724637681159,0.15405647287242802,0.016557257112343002,0.009184457709302,0.14668367346938702,0.5,0.17857142857142802,2.8111,59.763,7.47,168.0,0.8214285714285711,0.0,0.0,0.0,0.6318840579710141,0.14172335600907002,0.0,0.004960317460317,0.14668367346938702,0.5,0.17857142857142802,0.17857142857142802,1.0,0.30303030303030304,0.5,0.8214285714285711,0.674744897959183,0.0,0.14668367346938702,0.5,0.8988095238095231,0.9333333333333331,0.46666666666666606,0.622222222222222,0.9913043478260861,0.059386093013496004,0.041330537457941005,0.128628117913832,0.14668367346938702,0.729710144927536
penguins_in_a_table,0.541805922985076,0.741666666666666,0.0,0.0,0.0,0.668448713301921,0.180495343687674,0.010558121225321002,0.021659999759869,0.191597222222222,0.5,0.258333333333333,4.018,59.731,7.466,240.0,0.741666666666666,0.0,0.0,0.0,0.6141718013773101,0.18513888888888802,0.0,0.006458333333333,0.191597222222222,0.5,0.42916666666666603,0.261146496815286,0.661290322580645,0.37442922374429205,0.509287785429503,0.48633479369180505,0.301276680508692,0.006539109039109,0.191597222222222,0.504802464661109,0.766666666666666,0.625,0.24193548387096703,0.34883720930232504,0.7972997462848851,0.15619887171670901,0.017234885368739003,0.052633235874251005,0.191597222222222,0.595686843059079
phrase_relatedness,0.731894135475158,0.6375000000000001,0.0,0.0,0.0,0.5753887762001351,0.25446946857677905,0.037672923403685006,0.014297204826906001,0.23109374999999902,0.5,0.36250000000000004,1.3484,59.329,7.416,80.0,0.6375000000000001,0.0,0.0,0.0,0.5878972278566591,0.22562500000000002,0.0,0.0054687499999990005,0.23109374999999902,0.5,0.47500000000000003,0.39344262295081905,0.827586206896551,0.533333333333333,0.652467883705206,0.302466255710234,0.10431714361375401,0.032944637903519,0.23109374999999902,0.5510480054090601,0.5750000000000001,0.41935483870967705,0.448275862068965,0.433333333333333,0.5882352941176471,0.263187593627191,0.05322414333479301,0.021130299707602003,0.23109374999999902,0.547667342799188
physical_intuition,0.658297538757324,0.640625,0.0,0.0,0.0,0.5885471898197241,0.23133704417467002,0.031683436912367004,0.030571002112697,0.230224609375,0.5,0.359375,1.0878,58.836,7.355,64.0,0.671875,0.5625,0.39130434782608703,0.461538461538461,0.627253446447508,0.2158203125,0.0,0.014404296875,0.230224609375,0.610286320254506,0.5,0.37142857142857105,0.565217391304347,0.448275862068965,0.514316012725344,0.31194093833039005,0.10550943580513701,0.023793106849747003,0.230224609375,0.514316012725344,0.53125,0.38709677419354804,0.521739130434782,0.44444444444444403,0.530222693531283,0.28349517498813803,0.077711459062743,0.024440893449605,0.230224609375,0.5291622481442201
physics,0.681590020656585,0.5978260869565211,0.568181818181818,0.3125,0.40322580645161205,0.5524038461538461,0.24425125827819102,0.013156397968033001,0.014651831561297,0.245746691871455,0.564903846153846,0.43478260869565205,3.1059,59.242,7.405,184.0,0.58695652173913,0.5434782608695651,0.3125,0.396825396825396,0.577403846153846,0.24054820415879002,0.0,0.005198487712665001,0.245746691871455,0.555288461538461,0.5326086956521741,0.47857142857142804,0.8375,0.609090909090909,0.626682692307692,0.29070953699595303,0.07548544460758401,0.030522599483086003,0.245746691871455,0.5677884615384611,0.6086956521739131,0.5769230769230761,0.375,0.45454545454545403,0.6076923076923071,0.24325122854595102,0.020661511499713,0.023156974825216003,0.245746691871455,0.581730769230769
qa_wikidata,0.5636379718780511,0.724390243902439,0.7729636048526861,0.824399260628465,0.797853309481216,0.7638449969855371,0.189064236468994,0.017079902964114,0.052493655787207,0.224477989292088,0.677432605224627,0.6597560975609751,13.5714,60.421,7.589,820.0,0.6597560975609751,0.6597560975609751,1.0,0.795003673769287,0.5536474999834371,0.222450922070196,0.0,0.002027067221891,0.224477989292088,0.5,0.656097560975609,0.6592865928659281,0.99075785582255,0.791728212703101,0.48978726505409403,0.335010211613646,0.11123127943913001,0.000699057117571,0.224477989292088,0.49896315730195606,0.8353658536585361,0.9951219512195121,0.754158964879852,0.8580441640378541,0.9871405004670761,0.10866114641876501,0.06925285704334301,0.18506969991666603,0.224477989292088,0.873495253049245
question_selection,0.691260814666748,0.610975609756097,0.5454545454545451,0.018750000000000003,0.036253776435045,0.540975,0.24475049475909602,0.011096937451600002,0.004300041740689001,0.23795359904818503,0.504375,0.390243902439024,13.842600000000001,59.237,7.441,820.0,0.609756097560975,0.0,0.0,0.0,0.52434375,0.23751338488994603,0.0,0.00044021415823900005,0.23795359904818503,0.5,0.41341463414634105,0.39771283354510806,0.9781249999999999,0.565492321589882,0.50243125,0.49024819434103906,0.254864656861706,0.002570061568852,0.23795359904818503,0.5150625,0.609756097560975,0.0,0.0,0.0,0.5318843750000001,0.386400512458341,0.151761879180527,0.003314965770372,0.23795359904818503,0.5
reasoning_about_colored_objects,0.6156378984451291,0.720731707317073,0.625766871165644,0.37777777777777705,0.47113163972286304,0.6459124579124581,0.20779609141186,0.013952267736720002,0.027006860441457003,0.22085068411659703,0.633434343434343,0.329268292682926,13.6534,60.058,7.5440000000000005,820.0,0.6707317073170731,0.0,0.0,0.0,0.5441750841750841,0.219535990481856,0.0,0.001314693634741,0.22085068411659703,0.5,0.7048780487804871,0.5945945945945941,0.325925925925925,0.421052631578947,0.64670707070707,0.202940978175174,0.006968275378641001,0.024877981320063,0.22085068411659703,0.6084175084175081,0.684146341463414,0.60377358490566,0.11851851851851801,0.19814241486068102,0.592013468013468,0.21897234102455201,0.010246087493513,0.012124430585558002,0.22085068411659703,0.5401683501683501
repeat_copy_logic,0.11653948575258201,0.958333333333333,0.0,0.0,0.0,0.956521739130434,0.034000945129584,0.013167610554487001,0.019097220980458,0.039930555555555004,0.5,0.041666666666666005,0.42750000000000005,56.145,7.018,24.0,0.958333333333333,0.0,0.0,0.0,0.891304347826087,0.034722222222222,0.0,0.005208333333333,0.039930555555555004,0.5,0.041666666666666005,0.041666666666666005,1.0,0.079999999999999,0.5,0.958333333333333,0.9184027777777771,0.0,0.039930555555555004,0.5,0.958333333333333,0.0,0.0,0.0,1.0,0.021515911276785003,0.021515911276785003,0.039930555555555004,0.039930555555555004,0.5
riddle_sense,0.6176986098289491,0.65,0.0,0.0,0.0,0.6552706552706551,0.21619394969083502,0.035836806833692,0.039017857142856,0.21937500000000001,0.481481481481481,0.325,0.7155,55.908,6.9879999999999995,40.0,0.675,0.0,0.0,0.0,0.542735042735042,0.21749999999999903,0.0,0.0018750000000000001,0.21937500000000001,0.5,0.45,0.32,0.6153846153846151,0.421052631578947,0.49002849002849,0.31602801494597504,0.114153014945975,0.0175,0.21937500000000001,0.49287749287749205,0.5750000000000001,0.33333333333333304,0.30769230769230704,0.32,0.5356125356125351,0.26444240351749504,0.067306986850829,0.022239583333333,0.21937500000000001,0.505698005698005
salient_translation_error_detection,0.49665954709053006,0.80125,0.0,0.0,0.0,0.5488476142819291,0.15867838819705402,0.001508063715247,0.0020781130181920003,0.1592484375,0.5,0.19875,13.368,59.845,7.481,800.0,0.80125,0.0,0.0,0.0,0.5284539683474131,0.15898125,0.0,0.0002671875,0.1592484375,0.5,0.45,0.197849462365591,0.5786163522012571,0.29487179487179405,0.539614792138855,0.326158073344031,0.17035288436845603,0.003443248524424,0.1592484375,0.49835653803510604,0.80125,0.0,0.0,0.0,0.522135225031642,0.197928383247146,0.039883133669944004,0.001203187922798,0.1592484375,0.5
sentence_ambiguity,0.6874290108680721,0.6041666666666661,0.631578947368421,0.827586206896551,0.716417910447761,0.49727767695099806,0.24718188641083302,0.014948090114536001,0.006915509259259001,0.23914930555555503,0.545372050816696,0.6041666666666661,0.8246,58.209,7.276,48.0,0.6041666666666661,0.6388888888888881,0.7931034482758621,0.7076923076923071,0.57622504537205,0.234375,0.0,0.004774305555555,0.23914930555555503,0.554446460980036,0.6041666666666661,0.6041666666666661,1.0,0.753246753246753,0.618874773139745,0.224028356571002,0.035716668259314,0.050837617243867005,0.23914930555555503,0.5,0.5625,0.59090909090909,0.896551724137931,0.7123287671232871,0.61524500907441,0.224061605297755,0.030229905951350004,0.045317606209150006,0.23914930555555503,0.47459165154264904
simp_turing_concept,0.640483260154724,0.6365853658536581,0.647058823529411,0.036303630363036,0.06875,0.6823129121422781,0.22406072555220702,0.019228887160736,0.028141094386638,0.23297293277810802,0.51234910725115,0.36951219512195105,13.6284,60.168,7.558,820.0,0.630487804878048,0.0,0.0,0.0,0.5451481318344601,0.231397977394408,0.0,0.0015749553837000002,0.23297293277810802,0.5,0.36951219512195105,0.36951219512195105,1.0,0.539626001780943,0.5,0.630487804878048,0.39751487209994,0.0,0.23297293277810802,0.5,0.8268292682926821,1.0,0.531353135313531,0.693965517241379,0.9864284300770501,0.102058395987595,0.060969917651269,0.191884454441782,0.23297293277810802,0.7656765676567651
simple_ethical_questions,0.7060937285423271,0.521739130434782,0.785714285714285,0.211538461538461,0.33333333333333304,0.586057692307692,0.256258337145472,0.038778775644171,0.028267130370154003,0.245746691871455,0.5682692307692301,0.565217391304347,1.5708,58.57,7.64,92.0,0.641304347826086,0.637681159420289,0.846153846153846,0.7272727272727271,0.64375,0.22778827977315602,0.0,0.017958412098298,0.245746691871455,0.610576923076923,0.5434782608695651,0.5625,0.8653846153846151,0.6818181818181811,0.554807692307692,0.262702829473677,0.043728763874897006,0.026772626272675,0.245746691871455,0.49519230769230704,0.478260869565217,0.5416666666666661,0.5,0.52,0.48798076923076905,0.293620485532717,0.068542741004171,0.020668947342910002,0.245746691871455,0.47500000000000003
social_iqa,0.678362965583801,0.6402439024390241,0.33333333333333304,0.0034013605442170004,0.006734006734006001,0.5271817852616331,0.239491548434652,0.011990545533138,0.0024870994185330004,0.22998810232004702,0.499799539587698,0.35853658536585303,13.6231,60.192,7.561,820.0,0.641463414634146,0.0,0.0,0.0,0.542420009829026,0.22862581796549603,0.0,0.00136228435455,0.22998810232004702,0.5,0.41341463414634105,0.364688856729377,0.8571428571428571,0.511675126903553,0.49682496572773505,0.380874903337221,0.15448302494843902,0.0035962239312650004,0.22998810232004702,0.5112710483432911,0.47439024390243906,0.347438752783964,0.530612244897959,0.419919246298788,0.48091099557693806,0.32221577422520103,0.095929851610821,0.0037021797056670004,0.22998810232004702,0.48678901218281906
sports_understanding,0.684843719005584,0.5482233502538071,0.5753424657534241,0.42,0.485549132947976,0.5666430412371131,0.24597423641531702,0.003208718225095,0.0071765055671540005,0.249942023757375,0.5502061855670101,0.5076142131979691,13.0464,60.4,7.588,788.0,0.5545685279187811,0.6243654822335021,0.3075,0.41206030150753703,0.5672744845360821,0.245187971862196,0.0,0.004754051895179,0.249942023757375,0.558389175257731,0.5076142131979691,0.5076142131979691,1.0,0.673400673400673,0.48536726804123703,0.325179263988408,0.077911826336059,0.002674586105026,0.249942023757375,0.5,0.5076142131979691,0.508426966292134,0.905,0.6510791366906471,0.48933634020618505,0.30693649227824704,0.057597730086993,0.000603261566121,0.249942023757375,0.5014690721649481
strange_stories,0.665640830993652,0.6076923076923071,0.75,0.056603773584905,0.105263157894736,0.6314628767458951,0.23666011295663703,0.020814487993365,0.025633664977556002,0.241479289940828,0.521808380298946,0.407692307692307,2.2174,58.627,7.667,130.0,0.6769230769230771,0.6666666666666661,0.41509433962264103,0.511627906976744,0.6679735358980641,0.216666666666666,0.0,0.024812623274161002,0.241479289940828,0.6361185983827491,0.48461538461538406,0.43137254901960703,0.8301886792452831,0.5677419354838711,0.533202646410193,0.32381798005690504,0.093868547305749,0.011529857189671,0.241479289940828,0.538470962999264,0.53076923076923,0.44117647058823506,0.566037735849056,0.49586776859504106,0.57314383729478,0.27943668877842204,0.056046311040218004,0.018088912202624003,0.241479289940828,0.5362656211712811
suicide_risk,0.42841330170631403,0.875,0.0,0.0,0.0,0.535714285714285,0.12808206261542301,0.023299865645726003,0.004592803030303,0.109375,0.5,0.125,0.5668000000000001,56.453,7.057,32.0,0.875,0.0,0.0,0.0,0.7142857142857141,0.1015625,0.0,0.0078125,0.109375,0.5,0.40625000000000006,0.105263157894736,0.5,0.17391304347826,0.455357142857142,0.307625169712264,0.201151955426549,0.002901785714285,0.109375,0.446428571428571,0.8125,0.0,0.0,0.0,0.49107142857142805,0.14560093229744,0.04060093229744,0.004375,0.109375,0.464285714285714
swahili_english_proverbs,0.6566119194030761,0.629032258064516,0.0,0.0,0.0,0.584726867335563,0.231858668668931,0.012551961832263,0.014043969542104,0.23335067637877202,0.5,0.37096774193548304,2.0956,59.172,7.635,124.0,0.629032258064516,0.0,0.0,0.0,0.603678929765886,0.22580645161290303,0.0,0.0075442247658680005,0.23335067637877202,0.5,0.5,0.41489361702127603,0.8478260869565211,0.557142857142857,0.5721850613154961,0.344294493254781,0.128762557275395,0.017818740399385,0.23335067637877202,0.571348940914158,0.6129032258064511,0.45833333333333304,0.239130434782608,0.314285714285714,0.506410256410256,0.27814588080605,0.054986871356718,0.010191666929440001,0.23335067637877202,0.5362318840579711
swedish_to_german_proverbs,0.6573353409767151,0.7090909090909091,0.0,0.0,0.0,0.685897435897435,0.22150631013542102,0.047940784751714004,0.03271546635183,0.20628099173553702,0.5,0.29090909090909,0.9438000000000001,58.278,7.417,55.0,0.7090909090909091,0.0,0.0,0.0,0.6426282051282051,0.19380619380619302,0.0,0.012474797929343001,0.20628099173553702,0.5,0.36363636363636304,0.28888888888888803,0.8125,0.426229508196721,0.583333333333333,0.359198396136358,0.18889536583332803,0.035977961432506006,0.20628099173553702,0.49599358974358904,0.7272727272727271,0.5714285714285711,0.25,0.347826086956521,0.533653846153846,0.230055269097502,0.054752238794472004,0.030977961432506,0.20628099173553702,0.586538461538461
temporal_sequences,0.6610392928123471,0.6887500000000001,0.0,0.0,0.0,0.515018331037398,0.227907696440194,0.015485378766038001,0.0019511198258430002,0.2143734375,0.5,0.31125,13.473700000000001,59.375,7.422,800.0,0.6887500000000001,0.0,0.0,0.0,0.551749648321051,0.21273125,0.0,0.0016421875000000002,0.2143734375,0.5,0.44875000000000004,0.31679389312977,0.6666666666666661,0.42949547218628703,0.527773526046108,0.30143204192323503,0.09074146082012201,0.0036828563968870002,0.2143734375,0.508469449485783,0.6012500000000001,0.342342342342342,0.305220883534136,0.322717622080679,0.5418188179214131,0.23971476650984203,0.028865926324764004,0.0035245973149220003,0.2143734375,0.520124053382313
timedial,0.677873134613037,0.6231707317073171,0.25,0.003257328990228,0.006430868167202001,0.501990589938472,0.24090093451045103,0.009388694733552,0.002709949396213,0.23422218917311102,0.498704687886926,0.374390243902439,13.7558,59.611,7.4879999999999995,820.0,0.6256097560975611,0.0,0.0,0.0,0.5175724327104401,0.23396787626412802,0.0,0.000254312908982,0.23422218917311102,0.5,0.42195121951219505,0.381223328591749,0.8729641693811071,0.53069306930693,0.507444869865579,0.370491989894605,0.138565066175835,0.002295265454341,0.23422218917311102,0.512505476503419,0.584146341463414,0.35593220338983,0.136807817589576,0.197647058823529,0.5026191972874641,0.32486351008277703,0.09314340957805001,0.002502088668384,0.23422218917311102,0.494329834720714
undo_permutation,0.542216718196868,0.725,0.9090909090909091,0.579710144927536,0.707964601769911,0.833617504973003,0.180020627574934,0.036050891498536006,0.10040526392360101,0.244375,0.7506393861892581,0.5750000000000001,4.0111,59.834,7.479,240.0,0.5750000000000001,0.5750000000000001,1.0,0.73015873015873,0.5341005967604431,0.243472222222222,0.0,0.000902777777777,0.244375,0.5,0.595833333333333,0.590308370044052,0.9710144927536231,0.7342465753424651,0.714407502131287,0.278309244004369,0.086675992934844,0.052741748930474,0.244375,0.529624893435635,0.44166666666666604,0.833333333333333,0.036231884057971,0.069444444444444,0.45375106564364803,0.532011189487087,0.291017132374608,0.0033809428875210003,0.244375,0.513213981244671
unit_conversion,0.47172880172729403,0.7841463414634141,0.8349834983498351,0.66578947368421,0.740849194729136,0.8842942583732051,0.14992816574083,0.018813047731900002,0.11754639299642401,0.24866151100535402,0.776076555023923,0.46341463414634104,13.5628,60.459,7.594,820.0,0.5573170731707311,0.541463414634146,0.29210526315789404,0.379487179487179,0.5563995215311001,0.24598453301606102,0.0,0.0026769779892920004,0.24866151100535402,0.5392344497607651,0.49878048780487805,0.479685452162516,0.9631578947368421,0.6404199475065611,0.390430622009569,0.43964460129445304,0.19866870854391802,0.007685618254818001,0.24866151100535402,0.530442583732057,0.536585365853658,0.5,0.005263157894736001,0.010416666666666,0.78956937799043,0.44209735953385304,0.26482228591824003,0.071386437389741,0.24866151100535402,0.500358851674641
unit_interpretation,0.5402003526687621,0.7625000000000001,0.0,0.0,0.0,0.647109577221742,0.17830158662710002,0.019059367250700003,0.021851530623600002,0.18109375,0.5,0.23750000000000002,1.3519999999999999,59.172,7.397,80.0,0.7625000000000001,0.0,0.0,0.0,0.5258843830888691,0.18062499999999998,0.0,0.000468749999999,0.18109375,0.5,0.4375,0.21739130434782603,0.5263157894736841,0.30769230769230704,0.48231233822260505,0.309120604792393,0.133861984102738,0.005835129310344,0.18109375,0.468075927523727,0.5750000000000001,0.22222222222222202,0.31578947368421,0.260869565217391,0.5107851596203621,0.25632178334975003,0.08657683385480101,0.011348800505050001,0.18109375,0.485763589301121
unnatural_in_context_learning,0.35076120495796204,0.83780487804878,0.809302325581395,0.8721804511278191,0.8395657418576591,0.918489811226403,0.115363699868435,0.008730091523782001,0.143186439246067,0.24982004759071902,0.8387030521672351,0.486585365853658,13.5722,60.418,7.589,820.0,0.5609756097560971,0.5951219512195121,0.305764411027568,0.403973509933774,0.58237636847463,0.24379535990481802,0.0,0.006024687685901001,0.24982004759071902,0.554307383661052,0.486585365853658,0.486585365853658,1.0,0.654634946677604,0.5,0.513414634146341,0.263594586555621,0.0,0.24982004759071902,0.5,0.8365853658536581,1.0,0.6641604010025061,0.7981927710843371,0.9683889057560761,0.11272669262541701,0.055509363136852,0.192602718102154,0.24982004759071902,0.8320802005012531
winowhy,0.693137466907501,0.495121951219512,0.5321969696969691,0.627232142857142,0.575819672131147,0.500162010368663,0.24999200944091002,0.003990216473028,0.0018506758007070002,0.24785246876859002,0.481626824116743,0.5463414634146341,13.6088,60.255,7.569,820.0,0.5463414634146341,0.5463414634146341,1.0,0.706624605678233,0.5147609447004601,0.24767400356930402,0.0,0.00017846519928600002,0.24785246876859002,0.5,0.5463414634146341,0.5463414634146341,1.0,0.706624605678233,0.591841877880184,0.263997948612793,0.027286285989095,0.011140806144892,0.24785246876859002,0.5,0.5463414634146341,0.5517711171662121,0.9040178571428571,0.685279187817258,0.5961681547619041,0.2546204304992,0.019599752123634,0.012831790393024001,0.24785246876859002,0.5098046274961591
