task,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_task_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,instance_count,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy
abstract_narrative_understanding,0.6486909985542291,0.6487804878048781,0.5,0.027777777777777003,0.052631578947368,0.5279344193817871,0.22811889650039702,0.008080175144304001,0.007825645092449,0.22786436644854202,0.506370091896407,0.35121951219512104,3.7441,54.753,6.944,205.0,0.6487804878048781,0.0,0.0,0.0,0.5,0.22786436644854202,0.0,0.0,0.22786436644854202,0.5,0.46341463414634104,0.38690476190476103,0.9027777777777771,0.5416666666666661,0.7477025898078531,0.38814343491555303,0.21398064165632202,0.05370157318931101,0.22786436644854202,0.564170843776106,0.64390243902439,0.0,0.0,0.0,0.5836466165413531,0.34946704090186903,0.13185072370491402,0.010248049251588,0.22786436644854202,0.49624060150375904
anachronisms,0.7966751456260681,0.347826086956521,0.38095238095238004,0.8,0.5161290322580641,0.35576923076923,0.300096523939328,0.055850999642653006,0.0015011675747800002,0.245746691871455,0.4,0.43478260869565205,0.873,52.691,6.873,46.0,0.565217391304347,0.0,0.0,0.0,0.5,0.245746691871455,0.0,0.0,0.245746691871455,0.5,0.43478260869565205,0.43478260869565205,1.0,0.6060606060606061,0.419230769230769,0.43399566989432303,0.20845219163345302,0.020203213610586003,0.245746691871455,0.5,0.565217391304347,0.0,0.0,0.0,0.659615384615384,0.40586572659139203,0.201599461455562,0.041480426735625006,0.245746691871455,0.5
analogical_similarity,0.619362533092498,0.7230769230769231,0.0,0.0,0.0,0.47222222222222204,0.209924972755534,0.009688286365002,-2.220446049250313e-16,0.20023668639053202,0.5,0.276923076923076,1.2486,52.058,7.208,65.0,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053202,0.0,0.0,0.20023668639053202,0.5,0.446153846153846,0.3125,0.833333333333333,0.45454545454545403,0.51418439716312,0.361059651860312,0.17663188450571501,0.015808919035935003,0.20023668639053202,0.565602836879432,0.7230769230769231,0.0,0.0,0.0,0.5,0.274595158146795,0.092784587764796,0.018426116008533,0.20023668639053202,0.5
analytic_entailment,0.834014475345611,0.35714285714285704,0.33333333333333304,0.8,0.47058823529411703,0.6000000000000001,0.312920352448859,0.11887273340123901,0.035544217687074005,0.22959183673469302,0.45555555555555505,0.35714285714285704,0.29960000000000003,46.735,6.676,14.0,0.642857142857142,0.0,0.0,0.0,0.5,0.22959183673469302,0.0,0.0,0.22959183673469302,0.5,0.35714285714285704,0.35714285714285704,1.0,0.5263157894736841,0.5777777777777771,0.6428039452776191,0.45232775480142806,0.039115646258503,0.22959183673469302,0.5,0.642857142857142,0.0,0.0,0.0,0.266666666666666,0.346045259473565,0.116453422738871,0.0,0.22959183673469302,0.5
arithmetic,0.24646063148975303,0.9294710327455921,0.0,0.0,0.0,0.67140921409214,0.06429985201459801,0.0033457849388550003,0.004600564956691,0.065554632032434,0.5,0.070528967254408,7.1918,55.202,6.952,397.0,0.9294710327455921,0.0,0.0,0.0,0.5,0.065554632032434,0.0,0.0,0.065554632032434,0.5,0.39042821158690105,0.030701754385964,0.25,0.0546875,0.26161440185830404,0.591738711196617,0.5262219548130811,3.7875648898275105e-05,0.065554632032434,0.325542005420054,0.9294710327455921,0.0,0.0,0.0,0.7041231126596981,0.06471995463343601,0.002309915634114,0.0031445930331130004,0.065554632032434,0.5
authorship_verification,0.7037521004676811,0.477272727272727,0.48192771084337305,0.9302325581395341,0.634920634920634,0.41569767441860406,0.255291225154944,0.014649513924996001,0.009229156538647,0.24987086776859502,0.487338501291989,0.48863636363636304,3.2633,53.933,6.742,176.0,0.511363636363636,0.0,0.0,0.0,0.5,0.24987086776859502,0.0,0.0,0.24987086776859502,0.5,0.48863636363636304,0.48863636363636304,1.0,0.65648854961832,0.5,0.511363636363636,0.261492768595041,0.0,0.24987086776859502,0.5,0.511363636363636,0.0,0.0,0.0,0.5,0.48863636363636304,0.23876549586776802,0.0,0.24987086776859502,0.5
bbq_lite_json,0.35633468627929604,0.8069306930693071,0.652777777777777,0.770491803278688,0.706766917293232,0.887803743750726,0.11767750857645001,0.011728140088163001,0.104838789535435,0.21078815802372303,0.7965934193698401,0.301980198019801,3.6879,54.774,7.05,202.0,0.6980198019801981,0.0,0.0,0.0,0.5,0.21078815802372303,0.0,0.0,0.21078815802372303,0.5,0.316831683168316,0.306532663316582,1.0,0.46923076923076906,0.5736542262527611,0.38412355204019705,0.18208475285717302,0.008749358840699,0.21078815802372303,0.51063829787234,0.633663366336633,0.38181818181818106,0.34426229508196704,0.36206896551724105,0.522497384025113,0.24134075154318602,0.037591728450832,0.007039134931368001,0.21078815802372303,0.551563771654458
causal_judgment,0.6707959175109861,0.5,0.565217391304347,0.59090909090909,0.5777777777777771,0.5710227272727271,0.23952311319478903,0.028996797405315,0.033240997229916004,0.24376731301939003,0.482954545454545,0.5789473684210521,0.7351000000000001,51.691,6.801,38.0,0.5789473684210521,0.5789473684210521,1.0,0.7333333333333331,0.5,0.24376731301939003,0.0,0.0,0.24376731301939003,0.5,0.5789473684210521,0.5789473684210521,1.0,0.7333333333333331,0.548295454545454,0.242712583253563,0.022317846411458002,0.023372576177285,0.24376731301939003,0.5,0.421052631578947,0.0,0.0,0.0,0.525568181818181,0.306307302720819,0.08347304315887101,0.020933053457442,0.24376731301939003,0.5
cause_and_effect,0.781499028205871,0.5161290322580641,0.533333333333333,0.9411764705882351,0.6808510638297871,0.542016806722689,0.282721184289704,0.05838615316350101,0.023323657739561,0.24765868886576403,0.47058823529411703,0.5483870967741931,0.6001000000000001,51.657,6.665,31.0,0.5483870967741931,0.5483870967741931,1.0,0.708333333333333,0.5,0.24765868886576403,0.0,0.0,0.24765868886576403,0.5,0.5483870967741931,0.5483870967741931,1.0,0.708333333333333,0.621848739495798,0.340769745185521,0.13305675924672902,0.039945702926972006,0.24765868886576403,0.5,0.45161290322580605,0.0,0.0,0.0,0.390756302521008,0.45008870237817805,0.21621773463624303,0.013787721123829002,0.24765868886576403,0.5
checkmate_in_one,0.05957006290555,0.990243902439024,0.0,0.0,0.0,0.5394088669950731,0.009705987574752,0.000285447682781,0.00024037622938500003,0.009660916121356,0.5,0.009756097560975,3.7959,54.006,6.85,205.0,0.990243902439024,0.0,0.0,0.0,0.5,0.009660916121356,0.0,0.0,0.009660916121356,0.5,0.38536585365853604,0.007936507936507001,0.5,0.015625,0.5541871921182261,0.42556042679225203,0.41600166964994706,0.00010215897905100001,0.009660916121356,0.44211822660098504,0.990243902439024,0.0,0.0,0.0,0.45812807881773404,0.009756212669868002,0.000131954265122,3.6657716610124375e-05,0.009660916121356,0.5
cifar10_classification,0.36412701010704,0.882926829268292,0.0,0.0,0.0,0.508747697974217,0.104099629706197,0.00205585888752,0.0013232726078540001,0.10336704342653101,0.5,0.117073170731707,3.7846,54.167,6.87,205.0,0.882926829268292,0.0,0.0,0.0,0.5,0.10336704342653101,0.0,0.0,0.10336704342653101,0.5,0.780487804878048,0.18181818181818102,0.25,0.210526315789473,0.491022099447513,0.183588572561517,0.088077929279814,0.007856400144828,0.10336704342653101,0.550414364640884,0.882926829268292,0.0,0.0,0.0,0.533839779005524,0.11226687732045901,0.016805344592069,0.007905510698141001,0.10336704342653101,0.5
code_line_description,0.7517755031585691,0.5,0.0,0.0,0.0,0.457142857142857,0.27656889577209803,0.054346673549876004,0.020833333333333003,0.24305555555555503,0.42857142857142805,0.416666666666666,0.26990000000000003,44.458,7.41,12.0,0.583333333333333,0.0,0.0,0.0,0.5,0.24305555555555503,0.0,0.0,0.24305555555555503,0.5,0.583333333333333,0.5,1.0,0.6666666666666661,0.8571428571428571,0.294404065770888,0.224959621326443,0.17361111111111102,0.24305555555555503,0.642857142857142,0.583333333333333,0.0,0.0,0.0,0.542857142857142,0.41666645746824105,0.231481272283056,0.05787037037037,0.24305555555555503,0.5
color,0.266721576452255,0.9317073170731701,0.0,0.0,0.0,0.602094240837696,0.06497554915947601,0.003437087685626,0.002090330911635,0.06362879238548401,0.5,0.06829268292682901,3.7385,54.835,6.955,205.0,0.9317073170731701,0.0,0.0,0.0,0.5,0.06362879238548401,0.0,0.0,0.06362879238548401,0.5,0.7756097560975611,0.078947368421052,0.21428571428571402,0.115384615384615,0.506357516828721,0.173795846772514,0.11104348360295001,0.00087642921592,0.06362879238548401,0.5155198204936421,0.9268292682926831,0.33333333333333304,0.07142857142857101,0.11764705882352901,0.490650710545998,0.109540362850592,0.047935904034518,0.00202433356941,0.06362879238548401,0.530478683620044
common_morpheme,0.6358287930488581,0.7000000000000001,0.0,0.0,0.0,0.47619047619047605,0.222357950703632,0.027357950703632002,0.014999999999999002,0.20999999999999902,0.5,0.30000000000000004,0.24050000000000002,41.577,8.315,10.0,0.7000000000000001,0.0,0.0,0.0,0.5,0.20999999999999902,0.0,0.0,0.20999999999999902,0.5,0.30000000000000004,0.25,0.6666666666666661,0.36363636363636304,0.38095238095238004,0.5945897776868381,0.394589777686838,0.009999999999999001,0.20999999999999902,0.40476190476190405,0.7000000000000001,0.0,0.0,0.0,0.19047619047619002,0.29892307907883203,0.08892307907883201,0.0,0.20999999999999902,0.5
conceptual_combinations,0.6568086743354791,0.5714285714285711,0.0,0.0,0.0,0.712962962962962,0.232586440433997,0.069888027735585,0.08219954648526001,0.24489795918367302,0.5,0.42857142857142805,0.42910000000000004,48.944,6.992,21.0,0.5714285714285711,0.0,0.0,0.0,0.5,0.24489795918367302,0.0,0.0,0.24489795918367302,0.5,0.42857142857142805,0.384615384615384,0.555555555555555,0.45454545454545403,0.555555555555555,0.276087131377247,0.074011429301545,0.042822257107971,0.24489795918367302,0.44444444444444403,0.5714285714285711,0.0,0.0,0.0,0.657407407407407,0.31290771705339404,0.135418539564216,0.067408781694495,0.24489795918367302,0.5
crash_blossom,0.6361374258995051,0.5,0.0,0.0,0.0,1.0,0.22353671588676202,0.22353671588676102,0.24999999999999903,0.25,0.5,0.5,0.18780000000000002,42.591,5.324,8.0,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.5,0.625,1.0,0.25,0.4,0.875,0.22229335153624002,0.13896001820290602,0.16666666666666602,0.25,0.625,0.5,0.0,0.0,0.0,0.875,0.368861420879985,0.28552808754665204,0.16666666666666602,0.25,0.5
crass_ai,0.366181284189224,0.8888888888888881,0.0,0.0,0.0,0.875,0.10167403320877101,0.046118477653216,0.04320987654320901,0.09876543209876501,0.5,0.11111111111111101,0.22820000000000001,39.444,8.765,9.0,0.8888888888888881,0.0,0.0,0.0,0.5,0.09876543209876501,0.0,0.0,0.09876543209876501,0.5,0.33333333333333304,0.14285714285714202,1.0,0.25,0.375,0.397946119102123,0.30535352650953,0.006172839506172,0.09876543209876501,0.625,0.8888888888888881,0.0,0.0,0.0,0.5,0.11435212787094601,0.025463238982058004,0.009876543209876,0.09876543209876501,0.5
cryobiology_spanish,0.650728106498718,0.551724137931034,0.6818181818181811,0.7142857142857141,0.6976744186046511,0.50595238095238,0.23082275222091203,0.062906710241901,0.03184614589257,0.199762187871581,0.41964285714285704,0.7241379310344821,0.5712,50.773,7.003,29.0,0.7241379310344821,0.7241379310344821,1.0,0.8400000000000001,0.5,0.199762187871581,0.0,0.0,0.199762187871581,0.5,0.7241379310344821,0.7241379310344821,1.0,0.8400000000000001,0.470238095238095,0.24139561443217003,0.047289659890643,0.005656233330055001,0.199762187871581,0.5,0.275862068965517,0.0,0.0,0.0,0.8214285714285711,0.557984853692517,0.450322018443475,0.092099352622539,0.199762187871581,0.5
cs_algorithms,0.23766279220581002,0.921686746987951,0.8888888888888881,0.9032258064516121,0.895999999999999,0.9561104218362281,0.066130398699328,0.019619649821463,0.18748547698946003,0.23399622586732402,0.91795905707196,0.37349397590361405,3.0283,54.817,6.9350000000000005,166.0,0.626506024096385,0.0,0.0,0.0,0.5,0.23399622586732402,0.0,0.0,0.23399622586732402,0.5,0.656626506024096,0.523364485981308,0.9032258064516121,0.6627218934911241,0.7833436724565751,0.24915262879832,0.08792054742981101,0.072764144498815,0.23399622586732402,0.706420595533498,0.626506024096385,0.0,0.0,0.0,0.394696029776674,0.35875070962974703,0.135902172624584,0.011147688862161002,0.23399622586732402,0.5
dark_humor_detection,0.7693456411361691,0.375,0.4,0.8571428571428571,0.5454545454545451,0.38095238095238004,0.286282674774372,0.042692931184628004,0.002504006410256,0.24609375,0.42857142857142805,0.4375,0.3317,48.243,6.03,16.0,0.5625,0.0,0.0,0.0,0.5,0.24609375,0.0,0.0,0.24609375,0.5,0.4375,0.4375,1.0,0.6086956521739131,0.8095238095238091,0.37764721240978605,0.272959712409786,0.141406249999999,0.24609375,0.5,0.5625,0.0,0.0,0.0,0.6190476190476191,0.436394373305349,0.24420687330534901,0.053906249999999004,0.24609375,0.5
date_understanding,0.6641964912414551,0.621621621621621,0.6000000000000001,0.9,0.7200000000000001,0.6757352941176471,0.23605819676511203,0.031231941938857,0.043530209746425005,0.24835646457268,0.5970588235294111,0.54054054054054,1.3891,53.271,7.199,74.0,0.54054054054054,0.54054054054054,1.0,0.701754385964912,0.5,0.24835646457268,0.0,0.0,0.24835646457268,0.5,0.6351351351351351,0.6274509803921561,0.8,0.703296703296703,0.713970588235294,0.23134966175608102,0.036716078593086,0.053722881409685,0.24835646457268,0.620588235294117,0.45945945945945904,0.0,0.0,0.0,0.605147058823529,0.5256592260524661,0.29855712395036405,0.021254362470578003,0.24835646457268,0.5
disambiguation_qa,0.702671945095062,0.5,0.40476190476190405,0.9444444444444441,0.5666666666666661,0.861111111111111,0.25519241989247304,0.15011880760732202,0.12125774866159401,0.22633136094674502,0.604575163398692,0.34615384615384603,0.9884000000000001,52.61,7.082,52.0,0.6538461538461531,0.0,0.0,0.0,0.5,0.22633136094674502,0.0,0.0,0.22633136094674502,0.5,0.34615384615384603,0.34,0.9444444444444441,0.5,0.349673202614379,0.545856677542213,0.321874777089724,0.002349460494256,0.22633136094674502,0.48692810457516306,0.6538461538461531,0.0,0.0,0.0,0.660130718954248,0.346059842820568,0.151279623040348,0.031551141166525,0.22633136094674502,0.5
discourse_marker_prediction,0.375421166419982,0.8830409356725141,0.0,0.0,0.0,0.273509933774834,0.10671873684624901,0.008099407535034001,0.004660312287908,0.103279641599124,0.5,0.11695906432748501,3.1514,54.262,6.981,171.0,0.8830409356725141,0.0,0.0,0.0,0.5,0.103279641599124,0.0,0.0,0.103279641599124,0.5,0.608187134502923,0.126984126984126,0.4,0.19277108433734902,0.571523178807947,0.24642728025810903,0.146405051196175,0.0032574125371900003,0.103279641599124,0.517880794701986,0.8830409356725141,0.0,0.0,0.0,0.544370860927152,0.11695622238317901,0.016023435650988002,0.002346854866933,0.103279641599124,0.5
dyck_languages,0.33139282464981,0.855,0.73170731707317,0.625,0.674157303370786,0.918585526315789,0.10550214450266401,0.023055715922055003,0.09995357141939101,0.1824,0.7763157894736841,0.24,3.6397,54.949,6.869,200.0,0.76,0.0,0.0,0.0,0.5,0.1824,0.0,0.0,0.1824,0.5,0.725,0.433962264150943,0.479166666666666,0.455445544554455,0.7050438596491221,0.191919492310893,0.040343921305493004,0.030824428994600004,0.1824,0.640899122807017,0.75,0.0,0.0,0.0,0.48780153508771906,0.22815655488546902,0.04830734853626201,0.002550793650793,0.1824,0.49342105263157804
elementary_math_qa,0.506910979747772,0.7990196078431371,1.0,0.046511627906976,0.088888888888888,0.5834175935288171,0.16306941247505902,0.007324096531533,0.010608970869238002,0.166354286812764,0.5232558139534881,0.21078431372549003,3.7209,54.825,6.987,204.0,0.7892156862745091,0.0,0.0,0.0,0.5,0.166354286812764,0.0,0.0,0.166354286812764,0.5,0.7205882352941171,0.29411764705882304,0.23255813953488302,0.259740259740259,0.630651451682796,0.19432498604104,0.040641088239496005,0.012670389011219,0.166354286812764,0.541744908276758,0.7892156862745091,0.0,0.0,0.0,0.44229380326448003,0.20472397621111502,0.041426391984054005,0.003056702585703,0.166354286812764,0.5
