,test_loss,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,count
_total,0.5054906606674194,0.689279112754159,0.5825496342737722,0.30315388798259923,0.39878397711015734,0.7163531782595858,0.19562991890686282,0.0,0.028746415737340242,0.22437633464420306,0.5956402315858109,0.655822550831793,0.4065040650406504,0.027188689505165852,0.05096839959225281,0.4865792106036955,0.3064947689359976,0.08283576612260288,0.0007173318308083543,0.22437633464420306,0.5033731182053973,0.5142329020332718,0.3990273867417456,0.8477433387710712,0.5426383571179951,0.6124113740848466,0.3147346070436004,0.10147616517973315,0.011117892780335814,0.22437633464420306,0.5951122182513995,0.7368761552680222,0.6816790555312636,0.4238716693855356,0.5227158424140821,0.7907352960658705,0.17012570765178459,0.0016461956301834502,0.05589682262260193,0.22437633464420306,0.6609697187588557,457.7738,23.636,2.956,10820
abstract_narrative_understanding,0.6942417025566101,0.6634146341463415,0.0,0.0,0.0,0.5,0.22329565734681733,0.0,0.0,0.22329565734681733,0.5,0.6634146341463415,0.0,0.0,0.0,0.5763000852514919,0.3273568665772037,0.12552339010654923,0.021462180876162862,0.22329565734681733,0.5,0.45365853658536587,0.3727810650887574,0.9130434782608695,0.5294117647058824,0.7008738277919863,0.3883044803042009,0.20252210064966072,0.037513277692277164,0.22329565734681733,0.5668158567774936,0.6634146341463415,0.0,0.0,0.0,0.46813725490196084,0.24329406851749336,0.021369318291301176,0.0013709071206251533,0.22329565734681733,0.5,8.0083,25.598,3.247,205
anachronisms,0.6755326390266418,0.5434782608695652,0.0,0.0,0.0,0.5,0.24810964083175802,0.0,0.0,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6171428571428571,0.4271471051389192,0.2152552831927494,0.03621781888558823,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.49142857142857144,0.4107323636400896,0.19391314167212617,0.031290418863794606,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6323809523809523,0.24215882925241022,0.033668491088158975,0.03961930266750677,0.24810964083175802,0.5,1.7913,25.68,3.35,46
analogical_similarity,0.683846116065979,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053252,0.0,0.0,0.20023668639053252,0.5,0.7230769230769231,0.0,0.0,0.0,0.5768321513002365,0.2732990463362617,0.09503192883837497,0.021969568892645813,0.20023668639053252,0.5,0.47692307692307695,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.6430260047281324,0.3413811596193233,0.1614534804608749,0.02030900723208412,0.20023668639053252,0.6040189125295508,0.7230769230769231,0.0,0.0,0.0,0.4722222222222222,0.22575268524343037,0.025515998852897653,-1.942890293094024e-16,0.20023668639053252,0.5,2.6058,24.945,3.454,65
analytic_entailment,0.4260261654853821,0.6428571428571429,0.0,0.0,0.0,0.5,0.2295918367346938,0.0,0.0,0.2295918367346938,0.5,0.6428571428571429,0.0,0.0,0.0,0.4,0.340333005012738,0.11176157644130938,0.0010204081632651796,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5333333333333334,0.6427097710105826,0.44543085944595673,0.032312925170067924,0.2295918367346938,0.5,0.7857142857142857,0.75,0.6,0.6666666666666665,0.8888888888888888,0.13691214991354642,0.05119786419926049,0.1438775510204079,0.2295918367346938,0.7444444444444445,0.5501,25.449,3.636,14
arithmetic,0.4384593665599823,0.8232323232323232,0.0,0.0,0.0,0.5,0.14552086521783492,0.0,0.0,0.14552086521783492,0.5,0.8232323232323232,0.0,0.0,0.0,0.6652059596844873,0.1500293659520194,0.018900458178617935,0.014391957444433445,0.14552086521783492,0.5,0.7777777777777778,0.3333333333333333,0.2571428571428571,0.2903225806451613,0.6646801051709027,0.17800550720609212,0.04600867924309629,0.013524037254839083,0.14552086521783492,0.5733567046450482,0.8232323232323232,0.0,0.0,0.0,0.6864154250657317,0.13699268855489377,0.011922268479805126,0.02045044514274627,0.14552086521783492,0.5,7.5968,26.064,3.291,198
authorship_verification,0.691612184047699,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.24987086776859507,0.0,0.0,0.24987086776859507,0.5,0.48863636363636365,0.0,0.0,0.0,0.5,0.5113636363636364,0.2614927685950413,0.0,0.24987086776859507,0.5,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.48863636363636365,0.23876549586776857,0.0,0.24987086776859507,0.5,0.5397727272727273,0.5818181818181818,0.35555555555555557,0.4413793103448276,0.5541989664082687,0.24923353665223588,0.01022846158809318,0.01086579270445237,0.24987086776859507,0.5440568475452197,6.9871,25.189,3.149,176
bbq_lite_json,0.29482778906822205,0.7524752475247525,0.0,0.0,0.0,0.5,0.18625624938731497,0.0,0.0,0.18625624938731497,0.5,0.6237623762376238,0.26785714285714285,0.3,0.2830188679245283,0.5142105263157895,0.2366216466150098,0.05272090615486341,0.0023555089271685703,0.18625624938731497,0.5151315789473684,0.24257425742574257,0.24120603015075376,0.96,0.38554216867469876,0.5573684210526315,0.41093606625201395,0.23118910437287976,0.006509287508180778,0.18625624938731497,0.4832894736842105,0.8465346534653465,0.7209302325581395,0.62,0.6666666666666666,0.9213157894736843,0.10188385385620474,0.015707111958412456,0.10007950748952268,0.18625624938731497,0.7705263157894737,7.7799,25.964,3.342,202
causal_judgment,0.6884897351264954,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.5,0.24930747922437677,0.0,0.0,0.24930747922437677,0.5,0.47368421052631576,0.0,0.0,0.0,0.5277777777777778,0.28306564886162794,0.06569722780899631,0.03193905817174514,0.24930747922437677,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.6944444444444444,0.2438538436980876,0.06421243247772901,0.06966606800401817,0.24930747922437677,0.5,0.5,0.5217391304347826,0.6,0.5581395348837209,0.5041666666666667,0.24774522481193573,0.02688056315780013,0.02844281757024117,0.24930747922437677,0.49444444444444446,1.4834,25.617,3.371,38
cause_and_effect,0.5862732529640198,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.5,0.24765868886576475,0.0,0.0,0.24765868886576475,0.5,0.41935483870967744,0.0,0.0,0.0,0.21428571428571427,0.5362551582331515,0.28859646936738675,0.0,0.24765868886576475,0.4642857142857143,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.773109243697479,0.3046221194834958,0.15799455350109115,0.10103112288336008,0.24765868886576475,0.5,0.6774193548387096,0.64,0.9411764705882353,0.7619047619047621,0.838235294117647,0.19957033887439743,0.07762776502311577,0.1257161150144831,0.24765868886576475,0.6491596638655462,1.2008,25.816,3.331,31
