,test_loss,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,count
_total,0.4953334331512451,0.7063176394413098,0.5761421319796954,0.2658857979502196,0.363854938890002,0.7232175280532313,0.1875929188641962,0.0,0.028507632925310333,0.21610055178950655,0.5877833532747312,0.6836555360281195,0.0,0.0,0.0,0.5011216343447092,0.313289422821103,0.09760497229311693,0.000416101261520474,0.21610055178950655,0.49966197944835045,0.46341689020442145,0.3576712001908852,0.8778916544655929,0.5082648130880733,0.5657479964240099,0.39723996684255575,0.18774620863141211,0.006606793578362913,0.21610055178950655,0.5749652972165715,0.750716862454907,0.6420678768745067,0.47642752562225477,0.5469826861657422,0.7904598425645772,0.1655894589184848,0.0030003321151154394,0.053511424986137174,0.21610055178950655,0.6768968347419008,460.5099,23.476,2.936,10811
abstract_narrative_understanding,0.8784608244895935,0.6634146341463415,0.0,0.0,0.0,0.5,0.22329565734681733,0.0,0.0,0.22329565734681733,0.5,0.6634146341463415,0.0,0.0,0.0,0.5763000852514919,0.3273568665772037,0.12552339010654923,0.021462180876162862,0.22329565734681733,0.5,0.45365853658536587,0.3727810650887574,0.9130434782608695,0.5294117647058824,0.7008738277919863,0.3883044803042009,0.20252210064966072,0.037513277692277164,0.22329565734681733,0.5668158567774936,0.6634146341463415,0.0,0.0,0.0,0.4658994032395567,0.2846353373162928,0.06674968844676613,0.005410008477290645,0.22329565734681733,0.5,8.1681,25.098,3.183,205
anachronisms,0.9991393685340881,0.5434782608695652,0.0,0.0,0.0,0.5,0.24810964083175802,0.0,0.0,0.24810964083175802,0.5,0.5434782608695652,0.0,0.0,0.0,0.6171428571428571,0.4271471051389192,0.2152552831927494,0.03621781888558823,0.24810964083175802,0.5,0.45652173913043476,0.45652173913043476,1.0,0.626865671641791,0.49142857142857144,0.4107323636400896,0.19391314167212617,0.031290418863794606,0.24810964083175802,0.5,0.391304347826087,0.4186046511627907,0.8571428571428571,0.5625000000000001,0.2857142857142857,0.3768008687098872,0.12869122787812906,-1.3877787807814457e-16,0.24810964083175802,0.42857142857142855,1.7929,25.657,3.347,46
analogical_similarity,0.6076769828796387,0.7230769230769231,0.0,0.0,0.0,0.5,0.20023668639053252,0.0,0.0,0.20023668639053252,0.5,0.7230769230769231,0.0,0.0,0.0,0.5768321513002365,0.2732990463362617,0.09503192883837497,0.021969568892645813,0.20023668639053252,0.5,0.47692307692307695,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.6430260047281324,0.3413811596193233,0.1614534804608749,0.02030900723208412,0.20023668639053252,0.6040189125295508,0.7230769230769231,0.0,0.0,0.0,0.4722222222222222,0.20635702764762806,0.006120341257095346,-1.942890293094024e-16,0.20023668639053252,0.5,2.6096,24.908,3.449,65
analytic_entailment,0.45094895362854004,0.6428571428571429,0.0,0.0,0.0,0.5,0.2295918367346938,0.0,0.0,0.2295918367346938,0.5,0.6428571428571429,0.0,0.0,0.0,0.4,0.340333005012738,0.11176157644130938,0.0010204081632651796,0.2295918367346938,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5333333333333334,0.6427097710105826,0.44543085944595673,0.032312925170067924,0.2295918367346938,0.5,0.7857142857142857,1.0,0.4,0.5714285714285715,0.8444444444444446,0.15194094881090756,0.04479809166805042,0.12244897959183666,0.2295918367346938,0.7,0.5505,25.429,3.633,14
arithmetic,1.0206624269485474,0.8232323232323232,0.0,0.0,0.0,0.5,0.14552086521783492,0.0,0.0,0.14552086521783492,0.5,0.8232323232323232,0.0,0.0,0.0,0.6652059596844873,0.1500293659520194,0.018900458178617935,0.014391957444433445,0.14552086521783492,0.5,0.7777777777777778,0.3333333333333333,0.2571428571428571,0.2903225806451613,0.6646801051709027,0.17800550720609212,0.04600867924309629,0.013524037254839083,0.14552086521783492,0.5733567046450482,0.7323232323232324,0.2,0.17142857142857143,0.18461538461538463,0.5304119193689746,0.21610039827579391,0.07316244005633671,0.0025829069983777098,0.14552086521783492,0.5120946538124452,7.63,25.95,3.277,198
authorship_verification,0.7320052981376648,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.24987086776859507,0.0,0.0,0.24987086776859507,0.5,0.48863636363636365,0.0,0.0,0.0,0.5,0.5113636363636364,0.2614927685950413,0.0,0.24987086776859507,0.5,0.5113636363636364,0.5113636363636364,1.0,0.6766917293233083,0.5,0.48863636363636365,0.23876549586776857,0.0,0.24987086776859507,0.5,0.5,0.515625,0.36666666666666664,0.42857142857142855,0.4917958656330749,0.26743690150000066,0.021197807776386107,0.0036317740449805236,0.24987086776859507,0.5031007751937985,6.9807,25.213,3.152,176
bbq_lite_json,0.5730528235435486,0.7524752475247525,0.0,0.0,0.0,0.5,0.18625624938731497,0.0,0.0,0.18625624938731497,0.5,0.6237623762376238,0.26785714285714285,0.3,0.2830188679245283,0.5142105263157895,0.2366216466150098,0.05272090615486341,0.0023555089271685703,0.18625624938731497,0.5151315789473684,0.24257425742574257,0.24120603015075376,0.96,0.38554216867469876,0.5573684210526315,0.41093606625201395,0.23118910437287976,0.006509287508180778,0.18625624938731497,0.4832894736842105,0.6782178217821783,0.2222222222222222,0.12,0.15584415584415584,0.650921052631579,0.19622046567294735,0.02951261405595923,0.019548397770326853,0.18625624938731497,0.4909210526315789,7.8445,25.751,3.314,202
causal_judgment,0.7214043140411377,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.5,0.24930747922437677,0.0,0.0,0.24930747922437677,0.5,0.47368421052631576,0.0,0.0,0.0,0.5277777777777778,0.28306564886162794,0.06569722780899631,0.03193905817174514,0.24930747922437677,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.6944444444444444,0.2438538436980876,0.06421243247772901,0.06966606800401817,0.24930747922437677,0.5,0.42105263157894735,0.4166666666666667,0.25,0.3125,0.3875,0.26390089893817625,0.027058793675018372,0.012465373961218884,0.24930747922437677,0.4305555555555556,1.4885,25.529,3.359,38
cause_and_effect,0.7825831174850464,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.5,0.24765868886576475,0.0,0.0,0.24765868886576475,0.5,0.41935483870967744,0.0,0.0,0.0,0.21428571428571427,0.5362551582331515,0.28859646936738675,0.0,0.24765868886576475,0.4642857142857143,0.5483870967741935,0.5483870967741935,1.0,0.7083333333333333,0.773109243697479,0.3046221194834958,0.15799455350109115,0.10103112288336008,0.24765868886576475,0.5,0.2903225806451613,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.48949579831932777,0.2968487952641304,0.09401914048201329,0.04482903408364766,0.24765868886576475,0.3088235294117647,1.2151,25.513,3.292,31
checkmate_in_one,0.07164205610752106,0.9902439024390244,0.0,0.0,0.0,0.5,0.009660916121356337,0.0,0.0,0.009660916121356337,0.5,0.9902439024390244,0.0,0.0,0.0,0.5985221674876847,0.009755036848154102,0.0010058185867407136,0.000911697859942948,0.009660916121356337,0.5,0.43902439024390244,0.017094017094017096,1.0,0.033613445378151266,0.9408866995073892,0.3775696250001089,0.36967183173646195,0.0017631228577094146,0.009660916121356337,0.7167487684729064,0.9902439024390244,0.0,0.0,0.0,0.16009852216748766,0.009743036498453398,9.474112047199237e-05,1.2620743374930701e-05,0.009660916121356337,0.5,8.05,25.466,3.23,205
cifar10_classification,0.3795229196548462,0.8780487804878049,0.0,0.0,0.0,0.5,0.10707911957168353,0.0,0.0,0.10707911957168353,0.5,0.8780487804878049,0.0,0.0,0.0,0.5133333333333334,0.11846064537755165,0.013945603728363662,0.00256407792249555,0.10707911957168353,0.5,0.7658536585365854,0.17142857142857143,0.24,0.19999999999999998,0.526,0.19091838388095886,0.08570959651397202,0.0018703322046966925,0.10707911957168353,0.5394444444444444,0.8780487804878049,0.0,0.0,0.0,0.4855555555555556,0.10874151458312839,0.002404241413151681,0.0007418464017068249,0.10707911957168353,0.5,8.1175,25.254,3.203,205
code_line_description,0.3135305643081665,0.9166666666666666,0.0,0.0,0.0,0.5,0.07638888888888888,0.0,0.0,0.07638888888888888,0.5,0.9166666666666666,0.0,0.0,0.0,0.18181818181818177,0.08333333145534318,0.008333331455343165,0.00138888888888887,0.07638888888888888,0.5,0.25,0.1,1.0,0.18181818181818182,1.0,0.5502405831285221,0.5502405831285221,0.07638888888888888,0.07638888888888888,0.5909090909090909,0.9166666666666666,0.0,0.0,0.0,0.36363636363636365,0.07988940419650159,0.006972736443291924,0.0034722211356792154,0.07638888888888888,0.5,0.4846,24.761,4.127,12
